Article Title,Abstract,Publication Year
Deep Reinforcement Learning for Optimizing Finance Portfolio Management,"Deep reinforcement learning (DRL) is an emerging artificial intelligence (AI) research field which combines deep learning (DL) for policy optimization and reinforcement learning (RL) for goal-oriented self-learning without human intervention. We address major research issues of policy optimization for finance portfolio management. First, we explore one of the deep recurrent neural network (RNN) models, GRUs, to decide the influences of earlier states and actions on policy optimization in non-Markov decision processes. Then, we craft for a viable risk-adjusted reward function to evaluate the expected total rewards for policy. Third, we empower the integration of RL and DL to leverage their respective capabilities to discover an optimal policy. Fourth, we investigate each type of RL approaches for integrating with the DL method while solving the policy optimization problem.",2019
Novel online portfolio selection algorithm using deep sequence features and reversal information,"Computational finance combines machine learning with financial needs to provide more efficient solutions for investment analysis and automated trading. In previous studies, traditional online portfolio selection (OLPS) algorithms were found to be overly reliant on artificially designed, subjective financial features. To address this issue, we propose a new predictive price tracking algorithm based on deep sequence features and reversal information (DSF-RI-PPT) for OLPS, extending a hybrid stock prediction algorithm to a multiasset trading algorithm. We respectively employ the complete ensemble empirical mode decomposition with adaptive noise (CEEMDAN), principal component analysis (PCA) algorithms and long short-term memory (LSTM) network to perform decomposition, feature extraction and prediction on financial data. Further, we supplement the reversal information by modifying the predicted prices with a reversal indicator-rate of change (ROC). Finally, we introduce a fast error back-propagation algorithm to integrate the predictive information into the investment ratio using gradient projection. Through empirical comparison and statistic analysis of the DSF-RI-PPT algorithm, price-tracking algorithms with similar prediction models, and nine classic OLPS algorithms in nine portfolio data sets under three financial indexes, it can be found that the DSF-RI-PPT algorithm is profitable and generalizable.",2024
Rapid seismic response prediction of RC frames based on deep learning and limited building information,"Building portfolio is the important urban engineering system, and the seismic resilience assessment of a city needs the quick and accurate prediction of the seismic responses of existed buildings. However, many existed buildings generally possess the problem that the design information materials are incomplete or completely lost. The major challenge in the seismic resilience assessment of building portfolio is how to predict the seismic responses of buildings quickly and accurately just using limited building information. This manuscript aims to develop a method for the seismic response prediction of the existed reinforced concrete (RC) frame buildings just using limited building information. A total of 162 typical RC frame buildings of low to medium rise are designed, and the inter-story drift (IDR) as well as peak floor acceleration (PFA) of each floor in each building are computed for 200 ground motions with nonlinear time history analysis (NLTHA) method. A convolutional neural network (CNN) is developed with ground motion records and five easy-getting building parameters as inputs. The outputs are IDR and PFA of each floor for the given building. Considering the physical means of an input parameter-number of stories, the modified loss function and modified evaluation function are proposed. The developed network is trained with the computed dataset and the modified loss function, and the trained model (referred to StruNet) can take the characteristics of ground motions and structures into consideration together comparing to previous studies. The proposed model is verified through four cases (i.e., 4 actual buildings with different construction time, occupancy types, and plane layouts), which are independent of the deep learning dataset. The results confirm that the proposed method offers prediction results with sufficient accuracy and shows high computational efficiency.",2022
Stock Ranking Prediction Based on an Adversarial Game Neural Network,"With the globalization of the economy and financial markets today, predicting stock rankings and constructing appropriate portfolio strategies have become hot research topics for many scholars. However, because the stock market has different styles in different periods, market-style switching will seriously affect the prediction performance of the model. To eliminate the influence of style exposure and make the stock selection performance of the deep learning model more balanced, we propose an adversarial game neural network model based on LSTM and an attention mechanism for stock ranking prediction. We also combined trading tasks to construct an MS-WRSE loss function that considers stock rankings to optimize the network. Compared with classic time series prediction models, the adversarial game neural network can eliminate the influence of market-style factors on stock ranking predictions through the mutual game between the main neural network and the auxiliary neural network. This can strengthen the stock selection performance of the model.",2022
Two robust long short-term memory frameworks for trading stocks,"This paper aims to find a superior strategy for the daily trading on a portfolio of stocks for which traditional trading strategies perform poorly due to the low frequency of new information. The experimental work is divided into a set of traditional trading strategies and a set of long short-term memory networks. The networks incorporate general and specific trading patterns, where the former takes into account the universal decision factors for trading across many stocks, while the latter takes into account stock-specific decision factors. Our research shows that both long short-term memory networks, regardless of whether they are based on universal or stock-specific decision factors, significantly outperform traditional trading strategies. Interestingly, however, on average neither has the edge compared to the other, thus remaining ambivalent as to whether universality or specificality is to be preferred when it comes to designing long short-term memory networks for optimal trading.",2021
Control of battery charging based on reinforcement learning and long short-term memory networks,"In an electricity market with time-varying pricing, uncontrolled charging of energy storage systems (ESSs) may increase charging costs. A novel battery charging control methodology based on reinforcement-learning (RL) is proposed in this paper to minimize the charging costs. A significant characteristic of this method is that it is model-free, with no need for a high-accuracy battery/ESS model. Therefore, it overcomes the challenges brought by limited types of battery models and non-ignorable parametric uncertainties in reality. Additionally, since an accurate prediction of fluctuating electricity prices can promote the control performance, a long short-term memory (LSTM) network is leveraged to improve the prediction precision. The final control objective is to seek an optimal charging portfolio to minimize charging costs. Moreover, the presented control algorithm provides a basic framework for a more complicated electricity market where various types of ESSs, generators, and loads exist. (C) 2020 Elsevier Ltd. All rights reserved.",2020
Intelligent portfolio asset prediction enabled by hybrid Jaya-based spotted hyena optimization algorithm,"Purpose The purpose of this study is to provide a novel portfolio asset prediction by means of the modified deep learning and hybrid meta-heuristic concept. In the past few years, portfolio optimization has appeared as a demanding and fascinating multi-objective problem, in the area of computational finance. Yet, it is accepting the growing attention of fund management companies, researchers and individual investors. The primary issues in portfolio selection are the choice of a subset of assets and its related optimal weights of every chosen asset. The composition of every asset is chosen in a manner such that the total profit or return of the portfolio is improved thereby reducing the risk at the same time. Design/methodology/approach This paper provides a novel portfolio asset prediction using the modified deep learning concept. For implementing this framework, a set of data involving the portfolio details of different companies for certain duration is selected. The proposed model involves two main phases. One is to predict the future state or profit of every company, and the other is to select the company which is giving maximum profit in the future. In the first phase, a deep learning model called recurrent neural network (RNN) is used for predicting the future condition of the entire companies taken in the data set and thus creates the data library. Once the forecasting of the data is done, the selection of companies for the portfolio is done using a hybrid optimization algorithm by integrating Jaya algorithm (JA) and spotted hyena optimization (SHO) termed as Jaya-based spotted hyena optimization (J-SHO). This optimization model tries to get the optimal solution including which company has to be selected, and optimized RNN helps to predict the future return while using those companies. The main objective model of the J-SHO-based RNN is to maximize the prediction accuracy and J-SHO-based portfolio asset selection is to maximize the profit. Extensive experiments on the benchmark datasets from real-world stock markets with diverse assets in various time periods shows that the developed model outperforms other state-of-the-art strategies proving its efficiency in portfolio optimization. Findings From the analysis, the profit analysis of proposed J-SHO for predicting after 7 days in next month was 46.15% better than particle swarm optimization (PSO), 18.75% better than grey wolf optimization (GWO), 35.71% better than whale optimization algorithm (WOA), 5.56% superior to JA and 35.71% superior to SHO. Therefore, it can be certified that the proposed J-SHO was effective in providing intelligent portfolio asset selection and prediction when compared with the conventional methods. Originality/value This paper presents a technique for providing a novel portfolio asset prediction using J-SHO algorithm. This is the first work uses J-SHO-based optimization for providing a novel portfolio asset prediction using the modified deep learning concept.",2021
LSTM-based Deep Learning Model for Stock Prediction and Predictive Optimization Model,"A new method of predicting time-series-based stock prices and a new model of an investment portfolio based on predictions obtained is proposed here. For this purpose, a new regression scheme is implemented on a long-short-term-memory-based deep neural network. The predictions once obtained are used to construct an investment portfolio or more specifically a predicted portfolio. A large set of experiments have been carried on stock data of NIFTY-50 obtained from the National stock exchange of India. The results confirm that the proposed model outperforms various standard predictive models as well as various standard portfolio optimization models.",2021
Enhancing a Pairs Trading strategy with the application of Machine Learning,"Pairs Trading is one of the most valuable market-neutral strategies used by hedge funds. It is particularly interesting because it overcomes the arduous process of valuing securities by focusing on relative pricing. By buying a relatively undervalued security and selling a relatively overvalued one, a profit can be made upon the pair's price convergence. However, with the growing availability of data, it became increasingly harder to find rewarding pairs. In this work, we address two problems: (i) how to find profitable pairs while constraining the search space and (ii) how to avoid long decline periods due to prolonged divergent pairs. To manage these difficulties, the application of promising Machine Learning techniques is investi-gated in detail. We propose the integration of an Unsupervised Learning algorithm, OPTICS, to handle problem (i). The results obtained demonstrate the suggested technique can outperform the common pairs' search methods, achieving an average portfolio Sharpe ratio of 3.79, in comparison to 3.58 and 2.59 obtained by standard approaches. For problem (ii), we introduce a forecasting-based trading model, capable of reducing the periods of portfolio decline by 75%. Yet, this comes at the expense of decreasing overall profitability. The proposed strategy is tested using an ARMA model, an LSTM and an LSTM Encoder-Decoder. This work's results are simulated during varying periods between January 2009 and December 2018, using 5-min price data from a group of 208 commodity-linked ETFs, and accounting for transaction costs. (c) 2020 Elsevier Ltd. All rights reserved.",2020
A hybrid neurogenetic approach for stock forecasting,"In this paper, we propose a hybrid neurogenetic system for stock trading. A recurrent neural network (NN) having one hidden layer is used for the prediction model. The input features are generated from a number of technical indicators being used by financial experts. The genetic algorithm (GA) optimizes the NN's weights under a 2-D encoding and crossover. We devised a context-based ensemble method of NNs which dynamically changes on the basis of the test day's context. To reduce the time in processing mass data, we parallelized the GA on a Linux cluster system using message passing interface. We tested the proposed method with 36 companies in NYSE and NASDAQ for 13 years from 1992 to 2004. The neurogenetic hybrid showed notable improvement on the average over the buy-and-hold strategy and the context-based ensemble further improved the results. We also observed that some companies were more predictable than others, which implies that the proposed neurogenetic hybrid can be used for financial portfolio construction.",2007
Fractal-Based Robotic Trading Strategies Using Detrended Fluctuation Analysis and Fractional Derivatives: A Case Study in the Energy Market,"This paper presents an integrated robotic trading strategy developed for the day-ahead energy market that includes different methods for time series analysis and forecasting, such as Detrended Fluctuation Analysis (DFA), Rescaled Range Analysis (R/S analysis), fractional derivatives, Long Short-Term Memory (LSTM) Networks, and Seasonal Autoregressive Integrated Moving Average (SARIMA) models. DFA and R/S analysis may capture the long-range dependencies and fractal features inherited by the nature of the electricity price time series and give information about persistence and variability in their behavior. Given this, fractional derivatives can be used to analyze price movements concerning the minor changes in price and time acceleration for that change, which makes the proposed framework more flexible for quickly changing market conditions. LSTM, from their perspective, may capture complex and non-linear dependencies, while SARIMA models may help handle seasonal trends. This integrated approach improves market signal interpretation and optimizes the market risk through adjustable stop-loss and take-profit levels which could lead to better portfolio performance. The proposed integrated strategy is based on actual data from the Bulgarian electricity market for the years 2017-2024. Findings from this research show how the combination of fractals with statistical and machine learning models can improve complex trading strategies implementation for the energy markets.",2025
Do the US president's tweets better predict oil prices? An empirical examination using long short-term memory networks,"The price of oil is highly complex to predict as it is impacted by global demand and supply, geopolitical events, and market sentiment. The accuracy of such predictions, however, has far-reaching implications for supply chain performance, portfolio management, and expected stock market returns. This paper contributes to the oil price prediction literature by evaluating the predictive impact of the US President's communication on Twitter, while benchmarking various Natural Language Processing (NLP) techniques, including Term Frequency-Inverse Document Frequency (TF-IDF), Word2Vec, Doc2Vec, Global Vectors for Word Representation (GloVe), and Bidirectional Encoder Representations from Transformers (BERT). These techniques are combined with a deep neural network Long Short-Term Memory (LSTM) architecture using a five-day lag for both the oil price and the textual Twitter data. The data was collected during the term of US President Donald Trump, resulting in 1449 days of crude oil price prediction and a total of 16,457 tweets. The study is validated for Brent and West Texas Intermediate blends, using the daily price of a barrel of crude oil as the target variable. The results confirm that including the US President's tweets significantly increases the predictive power of oil price prediction models, and that an LSTM architecture with BERT as NLP technique has the best performance.",2024
Deep-Learning-Based Detection of Segregations for Ultrasonic Testing,"Ultrasonic testing (UT) has been used in the industry for many years to successfully detect internal defects in bulk material. This study focuses on the inspection of materials made out of the superalloy IN718 which is often used for manufacturing turbine components. A recent accident in 2016 with a turbine engine failure led to the incorporation of a new type of defect into the portfolio of defect types that UT might be able to detect. This defect called discrete Clean White Spot Segregation poses new challenges to the conventional UT due to its very different material characteristic in comparison to traditional defects such as cracks or voids. Its reliable detection in an industrial setup remains unsolved and requires new nondestructive techniques. To our best knowledge, our work is the first study that uses deep learning techniques in combination with conventional UT for the detection of this kind of defect. For the new approach presented in this article, artificial defects with similar material characteristics as real ones are defined and successfully manufactured. Then a Recurrent Convolutional Neural Network with Attention and Spectral representations (RCAS) is trained and compared with a convolutional neural network and the conventional UT. In the executed experiments, RCAS proves its superior capability of detection with an AUC(ROC)=0.93 in comparison to conventional UT with an AUC(ROC)=0.16 over the course of six measurements with three different types of ultrasonic probes.",2022
Robust mean-risk portfolio optimization using machine learning-based trade-off parameter,"Conservatism is the notorious problem of the worst-case robust portfolio optimization, and this issue has raised broad discussion in academia. To this end, we propose the hybrid robust portfolio models under ellipsoidal uncertainty sets in this paper, where both the best-case and the worst-case counterparts are involved. In the suggested models, we introduce a trade-off parameter to adjust the portfolio optimism level. Machine learning algorithms including Long Short-Term Memory (LSTM) and eXtreme Gradient Boosting (XGBoost) are used to evaluate the potential market movements and provide forecasting information to generate the hyperparameter for modeling. Additionally, we develop a clustering-based algorithm for properly constructing joint ellipsoidal uncertainty sets to reduce conservatism further. In the modeling phase, we design the hybrid portfolios based on variance (HRMV) and value at risk (VaR) and prove the equivalent relationship between the hybrid robust mean-VaR model (HRMVaR) and the hybrid robust mean-CVaR (conditional value at risk) according to the existing research. The US 12 industry portfolio data set retrieved from Kenneth R. French is employed for the in-sample and out-of-sample numerical experiments. The experimental results demonstrate the effectiveness and robustness of the proposed portfolios, where HRMV models have better Sharpe ratios and Calmar ratios than the corresponding nominal mean-variance model, and HRMVaR models outperform the baseline VaR-based portfolios in terms of returns. Sensitivity analysis supports the superiority of the joint ellipsoidal uncertainty set U-delta(2) where the proposed portfolios constrained with U-delta(2) show stable risk characteristics. (C) 2021 Elsevier B.V. All rights reserved.",2021
Which uncertainty measure better predicts gold prices? New evidence from a CNN-LSTM approach,"Quantifying the influence of uncertainty on gold prices is significant for improving related financial decision making. This study proposes a novel CNN-LSTM neural network that can extract potential features from sample data to effectively predict gold prices. Specifically, we demonstrate various uncertainty measures containing market volatility information, such as the economic policy uncertainty index (EPU), epidemic stock market volatility index (IDEMV), and volatility index (VIX), which can contribute to the prediction of gold prices rather than relying solely on the history of tickers, which is conventionally used for prediction. In addition, the proposed model is evaluated against SVR and two different LSTM models. The empirical findings reveal that incorporating additional features, such as uncertainty measures, contributes to improving the predictive accuracy of the model. The CNN-LSTM model, with the inclusion of EPU, IDEMV, and both, achieves a high prediction accuracy. Additionally, the overall prediction accuracy of the CNN-LSTM model outperforms the other proposed methods. The findings provide profound insight into portfolio diversification and risk management practices for governments and businesses.",2025
Credit card fraud detection using a deep learning multistage model,"The banking sector is on the eve of a serious transformation and the thrust behind it is artificial intelligence (AI). Novel AI applications have been already proposed to deal with challenges in the areas of credit scoring, risk assessment, client experience and portfolio management. One of the most critical challenges in the aforementioned sector is fraud detection upon streams of transactions. Recently, deep learning models have been introduced to deal with the specific problem in terms of detecting and forecasting possible fraudulent events. The aim is to estimate the unknown distribution of normal/fraudulent transactions and then to identify deviations that may indicate a potential fraud. In this paper, we elaborate on a novel multistage deep learning model that targets to efficiently manage the incoming streams of transactions and detect the fraudulent ones. We propose the use of two autoencoders to perform feature selection and learn the latent data space representation based on a nonlinear optimization model. On the delivered significant features, we subsequently apply a deep convolutional neural network to detect frauds, thus combining two different processing blocks. The adopted combination has the goal of detecting frauds over the exposed latent data representation and not over the initial data.",2022
Forecasting the volatility of stock price index: A hybrid model integrating LSTM with multiple GARCH-type models,"Volatility plays crucial roles in financial markets, such as in derivative pricing, portfolio risk management, and hedging strategies. Therefore, accurate prediction of volatility is critical. We propose a new hybrid long short-term memory (LSTM) model to forecast stock price volatility that combines the LSTM model with various generalized autoregressive conditional heteroscedasticity (GARCH)-type models. We use KOSPI 200 index data to discover proposed hybrid models that combine an LSTM with one to three GARCH-type models. In addition, we compare their performance with existing methodologies by analyzing single models, such as the GARCH, exponential GARCH, exponentially weighted moving average, a deep feedforward neural network (DFN), and the LSTM, as well as the hybrid DFN models combining a DFN with one GARCH-type model. Their performance is compared with that of the proposed hybrid LSTM models. We discover that GEW-LSTM, a proposed hybrid model combining the LSTM model with three GARCH-type models, has the lowest prediction errors in terms of mean absolute error (MAE), mean squared error (MSE), heteroscedasticity adjusted MAE (HMAE), and heteroscedasticity adjusted MSE (HMSE). The MAE of GEW-ISTM is 0.0107, which is 37.2% less than that of the E-DFN (0.017), the model combining EGARCH and DFN and the best model among those existing. In addition, the GEW-LSTM has 57.3%, 24.7%, and 48% smaller MSE, HMAE, and HMSE, respectively. The first contribution of this study is its hybrid LSTM model that combines excellent sequential pattern learning with improved prediction performance In stock market volatility. Second, our proposed model markedly enhances prediction performance of the existing literature by combining a neural network model with multiple econometric models rather than only a single econometric model. Finally, the proposed methodology can be extended to various fields as an integrated model combining time-series and neural network models as well as forecasting stock market volatility. (C) 2018 Elsevier Ltd. All rights reserved.",2018
An analysis of the applications of neural networks in finance,"Over the last 10 years, neural networks have been increasingly applied to various areas of finance. Neural networks are more often applied on the assets side than on the liabilities side of the balance sheet. Some major characteristics of the areas of these applications are their data intensity, unstructured nature, high degree of uncertainty, and hidden relationships. Most of the applications use the backpropagation model with one hidden layer. In most of these applications, neural networks outperformed traditional statistical models, such as discriminant and regression analysis. Furthermore, these applications have shown significant success in financial practice, for example, in forecasting T-bills, in asset management, in portfolio selection, and in fraud detection.",2001
A R-GCN-Based Correlation Characteristics Extraction Method for Power Grid Infrastructure Planning and Analysis,"For a large number of grid infrastructure projects, various interrelationships may have an impact on portfolio optimization to a certain extent. At present, there are few qualitative analyses considering linkages among massive power grid infrastructure projects. In order to overcome the limitations of the existing studies, this paper proposes a method for extracting the correlation characteristics of massive power grid infrastructure projects based on relational graph convolutional neural network (R-GCN). The correlation characteristics of power grid infrastructure projects with different voltage levels, engineering attributes and project properties are comprehensively considered. R-GCN generalizes the traditional graph convolutional neural network and can process multi-relational data, building an encoder and identifying multiple relations between entities in the project library by accessing different layers to solve corresponding modeling problems, so as to accurately identify the linkages among a large number of power grid infrastructure projects, and further improve the rationality of portfolio optimization.",2022
"A hybrid framework based on extreme learning machine, discrete wavelet transform, and autoencoder with feature penalty for stock prediction","Accurate prediction of the stock market trend can assist efficient portfolio and risk management. In recent years, with the rapid development of deep learning, it can make the classifiers more robust, which can be used for solving nonlinear problems. In our previous research, we proposed a numerical model for predicting the stock market via combination of discrete wavelet transform (DWT) denoising and extreme learning machine (ELM), and promising outcomes are achieved. The current research presents a hybrid framework using DWT, ELM, and autoencoder (AE) with feature penalty. Firstly, the backpropagation of the AE with feature penalty was deduced theoretically. Then, the raw data were denoised by DWT. The denoised data were used to train the AE with feature penalty after feature preprocessing and utilization of the labeling method. Afterward, the encoder part of the well-trained AE was utilized as the feature extraction model to train ELM model, and the hybrid framework named DAELM (DWT-AE-ELM) could be successfully developed. We also carried out experiments on the cor-responding dataset of 400 stocks, and the prediction accuracy of the current study was higher than that of our previous research. According to the predicted labels, we presented an investment strategy, and the yield-to -maturity of 400 stocks was significantly higher than that of the buy-and-hold (BAH) strategy. The results confirmed the superiority of the proposed hybrid framework.",2022
Recurrent Neural Network GO-GARCH Model for Portfolio Selection,We develop a hybrid model of multivariate volatility that uses recurrent neural networks to capture the conditional variances of latent orthogonal factors in a GO-GARCH framework. Our approach seeks to balance model flexibility with ease of estimation and can be used to model conditional covariances of a large number of assets. The model performs favourably in comparison with relevant benchmark models in a minimum variance portfolio (MVP) scenario.,2024
Patent Quality Valuation with Deep Learning Models,"Patenting is of significant importance to protect intellectual properties for individuals, organizations and companies. One of practical demands is to automatically evaluate the quality of new patents, i.e., patent valuation, which can be used for patent indemnification and patent portfolio. However, to solve this problem, most traditional methods just conducted simple statistical analyses based on patent citation networks, while ignoring much crucial information, such as patent text materials and many other useful attributes. To that end, in this paper, we propose a Deep Learning based Patent Quality Valuation (DLPQV) model which can integrate the above information to evaluate the quality of patents. It consists of two parts: Attribute Network Embedding (ANE) and Attention-based Convolutional Neural Network (ACNN). ANE learns the patent embedding from citation networks and attributes, and ACNN extracts the semantic representation from patent text materials. Then their outputs are concatenated to predict the quality of new patents. The experimental results on a real-world patent dataset show our method outperforms baselines significantly with respect to patent valuation.",2018
Fundamental Multi-factor Deep-learning Strategy For Cryptocurrency Trading,"This paper investigates how to use deep learning methods to combine with traditional multi-factor models and construct a quantitative trading model based on an AutoEncoder algorithm (AE) to classify cryptocurrencies since 2009, so as to screen out ones with investment value and then construct an effective investment portfolio. The AE algorithm is capable of handling high-dimensional data and mining interfactor non-linearities. Our empirical results on cryptocurrencies show that the model outperforms single-type factors and benchmark in terms of Cumulative Returns and the Sharpe Ratio.",2022
"Deep Learning Based Hurricane Resilient Coplanning of Transmission Lines, Battery Energy Storages, and Wind Farms","In this article, a multistage model for expansion coplanning of transmission lines, battery energy storages, and wind farms (WFs) is presented considering resilience against extreme weather events. In addition to high-voltage alternating current lines, multiterminal voltage source converter based high-voltage direct current lines are planned to reduce the impact of high-risk events. To evaluate the system resilience against hurricanes, probable hurricane speed scenarios are generated using Monte Carlo simulation. The fragility curve concept is utilized for calculating the failure probability of lines due to extreme hurricanes. Based on each hurricane damage, the probable scenarios are incorporated in the proposed model. Renewable portfolio standard policy is modeled to integrate high penetration of WFs. To deal with the wind power and load demand uncertainties, a chronological time-period clustering algorithm is introduced for extracting representative hours in each planning stage. A deep learning approach based on bidirectional long short-term memory networks is presented to forecast the yearly peak loads. The mixed-integer linear programming formulation of the proposed model is solved using a Benders decomposition algorithm. A modified IEEE RTS test system is used to evaluate the proposed model effectiveness.",2022
Flexibility-based generation maintenance scheduling in presence of uncertain wind power plants forecasted by deep learning considering demand response programs portfolio,"The special characteristics of renewable energy resources, such as non-emission and low operating costs, have increased the penetration rate of renewable energy resources in the power system. However, the variability nature of renewable energy resources has led to some challenges in power system studies. Therefore, system flexibility has been taken into account, which plays a key role in dealing with renewable energy resources uncertainty. On the other hand, generation maintenance scheduling is one of the most important and effective programs for short-term studies of the power system. It seems necessary to implement a flexibility-based generation maintenance scheduling in order to achieve more flexible operation as a consequence of providing flexible resources. Here, a novel framework for flexibility-based multi-objective generation maintenance scheduling associated with a portfolio of demand response programs is introduced. Hence, a system flexibility index has been applied in this paper. Moreover, a portfolio of multifarious demand response programs as a negawatt resource has been applied as a provider of flexibility from demand-side point of view. In this paper, direct load control, real-time pricing, and emergency demand response programs are implemented as flexibility providers through comprehensive modelling of DRPs. Herein, proper modeling and forecasting of renewable energy resources production will increase the scheduling accuracy. Hence, the uncertainty of wind power plants is considered by deep learning methodology in Python. Reducing costs such as operation and maintenance costs, leveling the reserve margin and increasing flexibility index are regarded as multifarious objectives of flexibilitybased generation maintenance scheduling. Due to the good handling of large-scale, non-convex and nonproportional objective functions, the augmented epsilon constraint method is utilized to evaluate flexibilitybased multi-objective generation maintenance scheduling. According to the results, the system flexibility has been improved without increasing costs. Several analyses are carried out on a modified IEEE-RTS 24 bus to trace the capability of the proposed structure.",2022
Predictive Modeling for Identifying Undervalued Stocks Using Machine Learning,"This study investigates the application of Machine Learning (ML) techniques to identify undervalued stocks, addressing the limitations of traditional investment strategies that rely heavily on fundamental analysis. As financial markets become more complex, characterized by volatility and information asymmetry, conventional valuation methods often struggle to capture these dynamics. In contrast, ML offers the ability to analyze large datasets and uncover intricate patterns, presenting a data-driven alternative for stock selection and portfolio optimization. A comprehensive predictive framework was developed, integrating traditional financial ratios with novel features derived from value investing principles and technical analysis. Several ML models - Random Forest, Long Short-Term Memory (LSTM), and Support Vector Machines - were assessed for their ability to predict high-return stocks. Performance metrics, including accuracy, precision, and recall, were used to evaluate model effectiveness. Among the models tested, the LSTM demonstrated the highest accuracy at 0.81, proving its robustness in identifying undervalued stocks. This research contributes to the growing body of literature on ML in finance by offering a practical framework that bridges theoretical concepts with real-world applications. The study also emphasizes the importance of refining ML algorithms to improve model interpretability and transparency, crucial for fostering trust in these systems. Future research should explore the use of ensemble methods and alternative data sources to further enhance prediction accuracy, while addressing challenges related to accountability in ML-driven investment strategies. This work advances the conversation around algorithmic trading and the future of data-driven finance.",2025
Optimisation and economic feasibility of Battery Energy Storage Systems in electricity markets: The Iberian market case study,"This study identifies the optimal operating strategy of storage systems in the electricity markets, from the perspective of a market participant with a renewables' portfolio. The energy storage system provides a balancing service for renewable sources, while also performing energy arbitrage at the considered three short-term markets. A Long Short-Term Memory (LSTM) model is developed to forecast spot price and renewable generation which are used to guide the bidding decision-making process to maximise the agents' economic profit. Additionally, the designed decision support models consider market rules and the technical constraints in the operation of the storage system. The influence of storage systems in the optimal operation, regulation costs and revenues are analysed on a daily and yearly basis. The Iberian electricity market has been utilised as a case study. It was shown that the use of forecasting techniques and battery implementation reduce daily and yearly regulation costs up to 100% and 53%, respectively and that acting in the balancing market increases the expected profit of the storage system between 21% and 36%. Additionally, the economic viability evaluation in 2018 and 2025, for several battery types, shows that only the lithium-ion battery is a profitable investment.",2021
MOBILE U-NET V3 AND BILSTM: PREDICTING STOCK MARKET PRICES BASED ON DEEP LEARNING APPROACHES,"Stock-market prediction is the task of forecasting future movements or trends in stock prices or overall market behavior. Investors can able to locate companies that offer the highest dividend yields and lower their investment risks by using a trading strategy. It's important to note that predicting stock markets accurately is extremely challenging and no approach can guarantee consistent success. Markets are influenced by a multitude of factors and there is inherent uncertainty involved. For instance, predicting stock-market prices is commonly used in financial disciplines, such as trade-execution strategies, portfolio optimization and stock-market forecasting. Therefore, it's crucial to approach stock-market prediction cautionsly and use it as a tool for informed decision making rather than relying solely on predictions. To overcome the challenges, we proposed a new hybrid deep learning technique to forecast future stock prices. Deep learning has recently enjoyed considerable success in some domains due to its exceptional capacity for handling data. In this research, we propose a hybrid technique of Mobile U-Net V3 and BiLSTM (Bi-Long Short-Term Memory) to predict stock prices. Initially, we utilize the min-max normalization method to normalize the input data in the preprocessing stage. After normalizing the data, we utilize hybrid deep learning techniques of Mobile U-Net V3 and BiLSTM to predict the closing price from stock data. To experiment, we collect data from Apple, Inc. and S&P 500 stock. The evaluation metrics Pearson's Correlation (R), Mean Squared Error (MSE), Root Mean Squared Error (RMSE) and Normalization Root Mean Squared Error (NRMSE) were utilized to calculate the outcomes of the DL stock-prediction methods. The Mobile U-Net V3-BiLSTM model outperformed other techniques in forecasting stock-market prices.",2023
Big Data Analysis and Prediction System Based on Improved Convolutional Neural Network,"This paper presents a big data analysis and prediction system based on convolutional neural networks. Continuous template matching technology is used to analyze the distributed data structure of big data, and the information fusion processing of cloud service combination big data is combined with matching related detection methods, frequent item detection, and association rule feature extraction of high-dimensional fusion data. A clustering method is adopted to realize the classification and mining of cloud service portfolio big data. The hardware equipment of the car to detect the surrounding environment is complicated, and the combination of the convolutional neural network and the camera to detect the surrounding environment has become a research hotspot. However, simply using the convolutional neural network to process the camera data to control the turning angle of the car has the problems of long training time and low accuracy. An improved convolutional neural network is proposed. The experimental results show that the accuracy of data mining by this method is 12.43% and 21.76% higher than that of traditional methods, and the number of iteration steps is shorter, indicating that the timeliness of mining is higher. This network structure can effectively improve the training speed of the network and improve the accuracy of the network. It is proven that the convolutional neural network has faster training speed and higher accuracy.",2022
Attention based dynamic graph neural network for asset pricing,"Recent studies suggest that networks among firms (sectors) play a vital role in asset pricing. This paper investigates these implications and develops a novel end-to-end graph neural network model for asset pricing by combining and modifying two state-of-the-art machine learning techniques. First, we apply the graph attention mechanism to learn dynamic network structures of the equity market over time and then use a recurrent convolutional neural network to diffuse and propagate firms' information into the learned networks. This novel approach allows us to model the implications of networks along with the characteristics of the dynamic comovement of asset prices. The results demonstrate the effectiveness of our proposed model in both predicting returns and improving portfolio performance. Our approach demonstrates persistent performance in different sensitivity tests and simulated data. We also show that the dynamic network learned from our proposed model captures major market events over time. Our model is highly effective in recognizing the network structure in the market and predicting equity returns and provides valuable market information to regulators and investors.",2023
Machine Learning for Real Estate Time Series Prediction,"Several researchers have demonstrated that real estate investments have improved the risk-adjusted performance of mixed-asset portfolios belonging to institutional investors. In order for these portfolio strategies to be more effective, one could use price predictions (instead of historical data) to optimize weights. The goal of this paper is to investigate the predictive performance on price time series of REITs (real estate investment trusts), stocks and bonds, of five different machine learning (ML) algorithms. These algorithms are: linear regression; support vector regression; gradient boosting; long short-term memory neural networks; and k-nearest neighbour. We run experiments on 90 datasets and compare the ML results to those of an ARIMA model, which is a popular econometric benchmark used in financial time series predictions. Our results show that machine learning algorithms statistically outperform ARIMA. In addition, we find that all machine learning algorithms are able to produce very low root mean square errors, with linear regression and long short-term memory obtaining the lowest error values.",2024
