Article Title,Abstract,Publication Year
人工智能在金融行业的应用探析,"近年来,随着机器学习、深度学习技术的兴起,人工智能在各行业的应用加速,金融行业也不例外。人工智能在金融风险防控、服务优化、效率提升等方面的应用不断深入,并取得了一定成效,市场主体对应用人工智能来提升行业竞争力的热情不断高涨。本文在阐明人工智能主要概念的基础上,对金融业中人工智能应用的政策环境和主要场景进行了梳理,剖析了当前人工智能在金融行业应用中面临的问题,并进一步提出了加快人工智能在金融行业发展应用的建议。",2019.0
人工智能与金融风险防范——基于防范银行卡犯罪研究,"近年来,人民银行、公安部等联合开展打击基于电信网络银行卡犯罪的专项行动。但是由于防范机制流程繁琐,事前预防能力不足,导致银行卡犯罪行为屡禁不止。本文通过研究银行卡犯罪行为模式典型的特征,建立银行卡犯罪关键行为大数据库,通过人工智能进行分析,建立深度学习机制,将人工智能嵌入风险防范机制,重塑监管流程,将打击犯罪机制的重点,从事后提升到事前,从而降低犯罪率,减少损失,净化支付结算环境。",2018.0
深度学习在金融风险管理领域的应用,"随着科学技术的发展以及金融市场数据愈加复杂化的特性,深度学习模型更为适合金融市场上数据规模大、高维度以及流数据特性的数据特征,其应用不但在金融风险管理领域中的预测分析方法进行了提升,而且促使实证研究范式从线性向非线性转变、从关注参数显著性向关注模型结构和动态特征转变,同时能够更好地捕捉尾部风险,在实证领域的成果在一定程度上助推相关金融风险管理理论的成长与完善。但深度学习的应用也面临着程序错误、主观判断误差、金融监管不足等方面的挑战。为此,在金融风险管理领域中需要合理运用深度学习模型。",2018.0
2017年中国经济关键词,"<正>新零售连接线上线下;共享单车方便大众出行;无现金体验便捷;医疗改革降低看病成本;房地产密集调控、严控地方债、出清""僵尸企业""、坚决打击违法违规集资,中央全面围捕""灰犀牛"",防范化解金融风险;FinTech风光登场;基于大数据与深度学习的人工智能风靡世界;承载着金融",2018.0
PSO算法优化BP神经网络的金融风险预警研究,"金融危机是一个非线性的复杂过程,BP神经网络对非线性系统具有很强的模拟能力。针对BP神经网络有收敛速度慢、易陷入局部极小值和振荡等缺点,利用改进的PSO算法优化BP神经网络的权值和阈值,能有效地改善BP神经网络的缺点。对金融风险实例分析的结果表明,综合改进的BP算法相对于BP神经网络算法能明显加快网络的收敛时间,具有较快的收敛速度和较高的诊断准确度,用于金融风险预警是可行的,证实了该方法具有一定的实际应用价值。",2014.0
基于深度学习的汇率风险监测预警研究,在金融全球化背景下，准确监测和预警汇率风险传染对于防范系统性金融风险、维护金融稳定与安全具有重要意义。本研究通过构建一个包含每日开盘和收盘交易汇率、最高和最低汇率等直接市场因素，以及上证指数、道琼斯指数、黄金期货、美国原油及美元指数等外部环境因素的数据指标体系，利用CNN-BiSTM-AM模型对汇率风险进行动态监测和预警，从而及时识别潜在的汇率风险，防止金融危机的发生。研究结果表明：CNN-BiSTM-AM模型在汇率风险动态监测和预警方面具有较高的预测精度，与其他7个模型相比，平均绝对误差降低了17%，均方根误差降低了15.5%，决定系数提高到0.951。,2025.0
基于深度学习的上市企业财务困境预测研究,识别面临财务困境的公司对于维护投资者信心、防范金融风险至关重要。为此，提出了一种新的Attention-LSTM-MOWOA模型，该模型在LSTM模型中集成了注意力机制和多目标鲸鱼优化算法(MOWOA)。与依赖单目标鲸鱼算法的传统模型相比，模型结合了非优势集和拥挤距离计算，最终在鲸鱼算法中形成了一个更复杂的多目标优化框架。这一改进使分类器能够敏锐地识别输入序列中的关键数据并确定其优先级，从而生成帕累托解决方案集。,2025.0
时间序列异常检测综述,异常检测作为数据科学领域的关键任务之一，旨在识别显著偏离常规模式的数据点，在风险控制、故障预警和健康监测等应用中具有重要意义。本论文对时间序列异常检测进行了全面概括，分析了其面临的主要挑战和方法，复杂性主要来自数据特性、算法需求和应用场景三方面，包括数据分布的漂移、高维数据处理、噪声影响、实时性和泛化性等问题。我们将时间序列中的异常划分为三类：点异常、片段异常和变量间关联异常，并详细描述了各类异常的定义和检测方法。系统地回顾了基于传统统计、机器学习和深度学习的异常检测技术，分析了各类方法的优缺点及其适用性。统计方法在数据分布明确时表现良好，而机器学习和深度学习方法则在处理复杂数据时具备更强的适应性和能力，尤其是自编码器、卷积神经网络、循环神经网络、Transformer和基于图的方法等深度学习技术，在高维、非线性数据的处理中展现出显著优势，成为研究热点。此外，本文整理了SWAT、SMD、WADI等常用数据集，并说明了这些数据集在异常检测中的应用场景和特点。最后，总结了当前异常检测技术的发展现状，并展望了未来的研究趋势，强调提高模型的自适应性、泛化能力和可解释性是主要方向，研究将继续致力于多变量和多模态数据的整合，以及提升实时性和在线学习能力，以实现更高效和智能的异常检测，为金融风险控制、工业故障预警和健康监测等关键领域提供支持。,
基于不平衡数据驱动的信贷风险评估研究,"信贷风险评估是金融机构资金优化配置和风险控制的关键环节,对于提升资金利用效率和降低金融风险至关重要.本文致力于通过先进的数据驱动方法优化信贷风险评估过程.首先,提出条件对抗变分自编码器算法,为后续信贷风险评估提供了平衡的数据基础.随后,结合斯皮尔曼相关性检验和Relief算法,筛选了信贷风险评估关键指标.进一步采用SHAP分析,部分依赖图以及累积局部效应图等方法,揭示信贷指标在贷款审批和还款阶段对信贷风险评估的影响机制,为后续风险评估策略提供依据,并提出基于信贷指标的随机森林优化算法.新的信贷风险评估策略与现有的基于信用等级的策略的对比实验结果表明,所提算法不仅能够稳定生成高质量的样本数据,而且所制定的信贷风险评估策略在准确性上相较于现有策略具有显著优势.最后,本文结合实验结果,为金融机构以数据驱动的方式制定更加科学,合理的信贷风险评估策略提供了政策建议.",
融合知识关联与时序传导的金融舆情风险预测模型,"【目的】融合公司产业链信息学习针对特定公司的新闻表示，利用新闻表示以及公司间关联提升目标公司舆情风险预测效果。【方法】首先基于注意力机制与Bi-LSTM将公司关联知识嵌入金融新闻文本中，学习针对特定公司的金融新闻表示；然后基于公司间知识关联将金融新闻序列组织成新闻风险传导网络；最后利用时序图注意力网络建模新闻风险信息，通过公司间关联在时序上的传导模式并对风险信息聚合，预测目标公司的金融舆情风险。【结果】实验结果表明，在金融舆情风险预测任务上，本文方法的准确率达到0.624 6,AUC达到0.702 1，均优于基准方法。【局限】模型仅使用了上市公司间股票的统计知识关联，未使用公司间其他类型知识关联。【结论】本文方法能够有效地从金融新闻中学习目标企业相关的风险信息，以及舆情风险在公司关联中和随时间的传导特征，具有良好的金融风险预测性能。",2023.0
融合RACNN和BiLSTM的金融领域事件隐式因果关系抽取,"金融领域的文本信息量大、价值高，尤其是其中的隐式因果关系事件包含着巨大的潜在利用价值。对金融领域文本进行隐式因果关系分析，挖掘隐式因果关系事件中隐含的重要信息，了解金融领域事件更深层的演化逻辑，进而构建金融领域知识库，对金融风险控制、风险预警等具有重要意义。为了提高金融领域中隐式因果关系事件识别的准确度，从特征挖掘的角度入手，提出了一种基于自注意力机制的融合循环注意力卷积神经网络(Recurrent Attention Convolution Neural Network, RACNN)和双向长短时记忆网络(Bidirectional Long Short-Term Memory, BiLSTM)的隐式因果关系抽取方法。该方法结合了基于迭代反馈机制能提取更重要文本局部特征的RACNN、能更好地提取文本全局特征的BiLSTM以及能更深入地挖掘融合特征语义信息的自注意力机制，在SemEval-2010 Task 8数据集和金融领域数据集上进行了实验，结果表明，评估指标F1值分别达到了72.98%和75.74%,均显著优于其他对比模型。",2022.0
基于kNN-Smote-LSTM的消费金融风险检测模型——以信用卡欺诈检测为例,"由于移动网络应用与电子支付业务量不断增长,信用卡欺诈的情况也呈现快速增长的趋势,由此给金融机构和运营商带来了巨大的挑战.欺诈检测问题本质上是不平衡的序列二分类问题,这类问题数据样本规模大,计算复杂度高,数据分布极不平衡,数据与数据之间会存在序列关系.文章使用长短期记忆网络(long short term memory networks,LSTM)结合历史交易序列,并针对交易数据不平衡的特性,整合了合成少数类过采样技术(synthetic minority oversampling technique,Smote)算法和k最近邻(k-nearest neighbor,kNN)分类算法设计并构建了一个基于kNN-Smote-LSTM的信用卡欺诈检测网络模型,它可以通过kNN判别分类器来不断筛选出安全生成样本来提升模型的性能,克服了Smote算法在生成新样本时的盲目性和局限性,实证表明通过kNN-Smote-LSTM模型结构化的融合可以大大改善模型组合时对多数类的误分类问题,展现了优越的风险检测性能.",2021.0
基于TEI@I方法论的企业财务风险预警模型研究,"在当前经济面临较大下行压力的背景下,企业频繁出现业绩暴雷,如何""识雷防雷""进而重塑投资者信心、防范金融风险成为迫切需要研究的现实问题。本文基于TEI@I方法论的理论框架,集成文本挖掘和深度学习构建企业财务风险预警模型。基于新的视角,提出了融合卷积神经网络和长短期记忆网络的财务风险预警动态建模方法,并以中国信息服务业上市公司为样本开展实证研究。由于在预测模型中有效地考虑了影响企业财务危机的各项财务因素和非财务因素,因此对企业未来财务困境的预测效果明显优于其他模型。该方法具有较好的应用推广性,对于政府和投资者及时掌握企业经营动态、降低投资风险以及防范金融危机具有积极的辅助决策价值。",2020.0
深度学习在金融风险管理领域的应用,"随着科学技术的发展以及金融市场数据愈加复杂化的特性,深度学习模型更为适合金融市场上数据规模大、高维度以及流数据特性的数据特征,其应用不但在金融风险管理领域中的预测分析方法进行了提升,而且促使实证研究范式从线性向非线性转变、从关注参数显著性向关注模型结构和动态特征转变,同时能够更好地捕捉尾部风险,在实证领域的成果在一定程度上助推相关金融风险管理理论的成长与完善。但深度学习的应用也面临着程序错误、主观判断误差、金融监管不足等方面的挑战。为此,在金融风险管理领域中需要合理运用深度学习模型。",2018.0
