Article Title,Abstract,Publication Year
基于ARIAM-GARCH深度学习的股价预测与决策,对于绝大多数股民而言，大盘股具有投入成本高、损失大、资金流转慢等特性，为使得股民减少损失，提高收益，通过针对于中小企业股，采用两阶段的方法对股价进行了预测，给出了一种最优投资组合决策方法。第一阶段先用ARIMA-GARCH模型进行建模，提取每日收益率的波动率，再将波动率加入到原有数据集中，构建CNN-BiLSTM-AT深度神经网络模型进行预测，最后使用XGBoost算法对预测值进行修正。第二阶段在给定投资者的期望收益率的条件下，用Bayes方法进行投资组合，获取最优投资决策。实证研究表明，此方法对于选取的10只中小企业股有着较好的研究结果。,2024.0
大数据技术在私募股权投资中的应用与革新,随着云计算和机器学习等技术的不断进步，大数据分析和应用技术得到长足的发展。私募投资领域中，大数据技术在数据挖掘、项目调查筛选、投资组合优化以及投后管理等阶段都发挥着重要的作用。基于此，文章首先分析大数据技术给私募股权投资行业带来的影响，其次阐述大数据技术在私募股权投资中的应用，最后总结大数据技术在私募股权中的应用为其发展所带来的革新。,2024.0
一种融合舆情态势评分和图套索的股票收益系统预测研究,"为了解决证券投资组合收益预测模型在股票价格波动感知方面的语义细粒度量化不足和有效投资组合灵活性受限的挑战,文章提出了一种综合舆情态势评分模型(SESTM)和图套索(GLASSO)的股票收益系统预测模型.首先,采用分位回归方法对股价波动进行拟合建模,定义了波动幅度和均值序列两条曲线,用于发现与正收益波动相关的词汇.接着,运用SESTM模型从新闻公告语料中通过有监督的方式提取对股票价格波动灵敏感知的相关词汇,并形成与政策、估值和市场情绪密切相关的主题和匹配词典,进而生成舆情态势评分.最后,结合GLASSO方法构建股票价格之间的联动网络结构,并基于该网络构建个股投资组合策略.实证研究以疫情期间生物疫苗板块股票为对象,对网络联动和舆情态势评分模型开展了实验比较.实验结果显示:首先,以波动感知词汇为纽带构建的投资策略更适用于短期预测;其次,在融入反映联动网络的偏相关信息后,投资组合日均对数收益率达到1.6%,相较于未融入偏相关关系的1.4%的情况提高了14.3%,更是随机组合的日均对数收益率0.7%的2倍;而最高收益由随机组合的3.117提高到3.605,提升幅度达到15.6%.以上结果表明,通过SESTM+GLASSO组合模型的方式提供了一种高效且性能优越的系统预测模型,该模型能够分析股票价格之间的网络联动关系,更准确地预测股票收益以制定相应的投资策略.这对于推动动态价格感知和深化大语言模型中的生成式跨模态任务的统计应用研究具有积极意义.",2024.0
基于随机森林算法的多因子选股模型研究（英文）,"尽管近几十年来量化投资得到了发展,策略也趋于多样化,但随之而来的还有各种问题和瓶颈,如数据选择,模型在金融市场的有效期过短.本文建立了一个基于随机森林算法的多因素股票选择模型.在该模型中,从6个不同维度中选择12个因子来构建因子库,并对因子数据进行预处理.在确定模型参数后,基于处理后的数据,对单个股票的预测和操作策略指导获得了可观的回报率,这为下面的投资组合构建奠定了基础.在投资组合的构建中,本文选择的股票池由更能代表中国股市的沪深300成分股组成.选取2013-01-01至2015-01-01两年的数据,包括12个入选因素和股票的上涨情况.为了在策略写作过程中尽可能地模拟真实情况,设置了滑动和手续费等影响因素.在模型的回测实验结果中,获得了25.5%的年化回报率.此外,根据特征在随机森林算法中的重要性和相关性分析,对影响因素和模型进行了进一步的改进,改进模型的年化收益率高达32.2%,超额收益率α达到15.1%,获得了较高的夏普比和较低的回撤率.",2023.0
行业配置、聚类程度与基金业绩,基金市场是过去20多年市场经济国家发展最迅速、规模最大的大众金融投资工具，基金的筛选难度已经不亚于股票。然而，关于基金的研究多数是基金业绩的归因分析，鲜有从基金经理、基金市场和投资者综合的角度研究基金风险，基金筛选策略的研究更是少之又少。本文首先以Feldman等<sup>[8]</sup>构建的美国主动型管理基金市场模型为基础，结合复杂网络方法，提出了适合度量中国基金市场发展程度的行业配置聚类程度指标，并运用基金经理行业配置聚类程度量化了基金经理努力程度。在此基础上，提出基金经理和投资者的优化问题，并推导出均衡策略下基金市场行业配置聚类程度和基金经理努力程度与基金收益的数量关系。然后运用递归估计方法进行实证分析。最后，在理论推导和实证分析的基础上，提出了一个基于基金经理努力程度的基金筛选策略，完善了“理论+实证+策略”的投资组合分析框架。本文的研究结果亦可为FOF投资策略的选择提供参考。,2024.0
前景理论与股票收益：基于A股市场的实证研究,本文提出投资者将在前景理论框架下进行决策，先通过股票的历史收益分布形成对股票的心理描述，再基于价值函数和概率加权函数进行评估得到股票的前景理论价值。投资者将倾向配置具有较高前景理论价值的股票，从而导致其更高的均衡价格和更低的期望收益，即有前景理论价值与股票期望收益负相关。本文基于A股市场的投资组合分析和FamaMacBeth横截面回归分析支持了该研究假设，研究结果表明：前景理论价值对股票期望收益的预测能力主要由股票历史收益分布的偏度特征所驱动，并从行为金融视角揭示了资产价格的形成规律，本研究对证券市场参与者和监管者均具有一定的指导意义。,2023.0
基于机器学习和资产特征的投资组合选择研究,"随着可投资资产与资产信息的爆炸式增长,投资组合选择研究面临资产和特征双重高维挑战.为此,本文提出一个基于机器学习和资产特征的投资组合选择框架,该框架借助机器学习技术的天然优势,运用高维特征直接预测投资组合权重,避开了常规的两步投资组合管理范式中的收益预测过程,并用于中国股票市场的资产配置研究.结果显示:1)基于此框架提出的投资策略能够捕捉高维特征中的增量信息,并挖掘资产特征与投资权重之间线性与非线性关系,大幅提升了投资绩效; 2)交易摩擦类特征是投资权重预测中最为重要的资产特征; 3)策略在套利限制较为严重的股票上回报更高,而对宏观经济状态变化的敏感性较低;在其他经济约束下,策略表现依然稳健.本文拓展了现代投资组合理论的研究框架,促进了人工智能与量化投资领域的交叉融合发展.",2024.0
浅析基于前景理论的股票账面损益对彩票型股票异象的影响,本文基于沪深两市A股股票样本数据，采用投资组合分析和Fama-MacBeth横截面回归，基于前景理论视角实证分析了股票账面损益对彩票型股票异象的影响，研究结果表明，股票账面损益会显著影响彩票型股票异象，账面损益越大，彩票型股票异象越强。本文对彩票型股票异象形成机理进行了充分认识，对前景理论在资产定价领域的应用提供了一定的参考。,2023.0
椭球分布下带有潜在因子结构的高维投资组合构建方法,"考虑到金融收益数据的厚尾性,基于椭球分布的投资组合构建问题引起了学者的关注与讨论.本文考虑了高维资产收益具有潜在椭球因子模型结构的情形,并在二阶矩存在的条件下证明了椭球分布下均值-方差模型和无约束回归的等价性,该定理推广了椭球分布族均值-方差投资组合问题的等价无约束回归表示.最终,本文借助l<sub>1</sub>范数惩罚得到稀疏的最优投资组合.模拟结果表明,当收益存在厚尾性时,本文所提方法仍然能够在控制风险的基础上极大化预期收益,且表现优于现有的均值-方差类模型.最后,本文将所提方法应用到金融资产收益的数据集上进行实证,所提方法在控制风险的基础上能够获得较高的收益,进而验证了其优良表现.",2023.0
基于BiGRU和残差图注意力网络的股票价格预测模型,"高效、准确的股票价格预测能帮助投资者合理规划交易方式，提高投资收益。针对现有股票价格预测模型的准确率不高、投资收益率低等问题，提出一种结合双向门控循环单元(BiGRU)和残差图注意力网络(ResGAT)的股票价格预测模型(BiGRU-ResGAT)。首先，通过结合注意力机制的时间滑动窗口方法(TSWMCAM)动态计算不同股票之间的关联系数，构建表征股票之间关联关系的股票图结构；然后，使用BiGRU捕获股票在时序上的长距离依赖信息；最后，利用ResGAT对股票的时序特征与股票间的关联特征进行深度挖掘和融合，并对股票价格进行预测。在上海证券交易所主板市场498支股票上的价格预测结果显示，与支持向量机(SVM)、门控循环单元(GRU)、复合模型(CNN-LSTM)和关系股票排序模型(RSR)相比，BiGRU-ResGAT在股票测试集上平均绝对误差(MAE)分别降低79.53%、63.20%、48.17%、33.19%,均方根误差(RMSE)分别降低80.23%、66.22%、53.99%、29.99%,决定系数(R-Squared)分别提升23.34%、15.22%、9.54%、4.84%;在投资组合上的累计收益率分别提升10.77、7.89、6.81、5.03个百分点。实验结果表明，BiGRU-ResGAT能够有效地挖掘和融合股票数据的关键特征，对股票价格进行预测。",2024.0
基于TimesNet的大类资产指数长期预测,大类资产指数预测常用于衡量投资组合的收益表现，若能对其进行准确的长期预测，则可据此构建投资组合以获取更高的收益。与传统的机器学习和常见的神经网络相比，TimesNet在处理多变量长期预测任务方面具有更好的效果。文章基于10个大类资产指数的历史数据，采用TimesNet模型进行长期预测，并在实证分析中与线性回归、随机森林、支持向量回归和LSTM四种预测模型进行对比，验证了该模型的准确性。,2023.0
基于机器学习的基金收益预测与投资组合研究,"文章使用公募基金定期披露的基本信息构建了15个基金基本特征,以2009—2023年的权益型公募基金为样本,分别采用传统线性模型、决策树模型、随机森林模型来预测基金的未来收益,并通过置换检验与信息系数分析考察特征有效性。在此基础上,采用分组及多空检验对模型性能进行评估分析。实证结果表明,机器学习模型能够有效发掘基金基本特征中蕴含的非线性收益预测信息,根据模型预测基金收益构建投资组合,多头组合可以实现年化收益率达17.12%;相较于传统线性模型,机器学习模型在特征筛选与组合优化维度更具优势。",2023.0
美国货币政策调整的跨境传导及其对我国经济的影响,美国货币政策对新兴市场经济体的影响是政策当局争论最激烈的问题之一，其跨境传导机制也是国际金融领域研究的重要问题。当前全球经济不确定性提高，我国经济下行风险加大，同时美国货币政策将出现重大转向，这更促使对美国货币政策调整的跨境传导机制以及其对我国经济的溢出影响的思考。本文将从利率、汇率、贸易、投资组合再平衡、生产网络等渠道分析美国货币政策的跨境传导，并通过向量自回归模型考察美国货币政策对我国经济的外溢影响。面对当前百年未有之大变局和不确定性风险的提高，了解美国货币政策对新兴市场经济体的溢出渠道，同时以史为鉴，从以往重大事件中汲取经验，对当地经济抵御外部政策的负面冲击具有重要政策启示。,2023.0
另类数据在中国股票市场投资中有用吗?——基于财经短视频、图像、文本数据的探究,"当前,另类数据的应用为金融投资领域的学者和从业者提供了新的视角.本文构建了基于因子增广回归与深度神经网络的预测模型,实现了从财经类短视频和财经新闻等另类数据学习交易信号,并构建了中国股票市场投资交易策略.首先,将抓取的财经新闻匹配相应股票代码,并分解为文本数据和图像数据.其次,将文本数据输入文本数据学习框架,求解因子回归方程计算新闻文本得分情况;图像数据输入基于迁移学习搭建的图像识别深度神经网络模型,计算图像情绪指数和图像得分.对于抓取的财经类短视频,包含两步,第一步剥离音频数据转换为文本数据,利用训练好的文本数据学习框架计算短视频文本得分;第二步提取视频的关键帧,利用训练好的图像模型计算视频图像得分;文本得分与图像得分求和得到短视频数据得分.最后将财经类短视频得分、新闻报道的文本得分和图像得分求和得到股票投资信号,并将之作为构建投资组合的依据,制定合适的投资策略.研究结果表明,财经类短视频和财经新闻数据中包含了与股价相关的信息,能够有效预测市场变化,并为投资者带来超额收益.实证研究证实,另类数据在中国市场中具有重要影响力.通过对另类数据进行综合分析,本文为投资者提供了一个全面且有效的交易信号提取方法,有助于优化投资策略并实现更高的实际收益.",2023.0
"统计因子、经济因子,殊途同归?","套利定价理论认为理想的风险因子需要能够同时对资产期望收益率（一阶矩）和方差-协方差矩阵（二阶矩）定价,因此在构造风险因子的过程中,将收益率截面的一、二阶矩信息联系起来至关重要.基于资产定价和投资组合理论,本文认为夏普率是联系一、二阶矩的理想指标,并基于该指标提出了一种均值方差有效的稀疏主成分分析算法,构造潜在风险因子,该算法在主成分分析（principal component analysis, PCA）的基础上引入了夏普率信息,即通过在PCA的目标函数中引入L<sub>1</sub>正则项对原主成分进行稀疏调整,并以最大化夏普率的原则来确定惩罚项系数.经过这一过程,由本文算法提取的因子可在捕捉股票市场共同运动的同时也能实现对截面资产期望收益率差异的定价.且进一步解析发现,本文所构造因子的权重结构与经典经济因子的权重结构类似,这说明本文所提的统计因子本质上与经济因子的金融逻辑是一致的.本文利用A股市场2002年4月至2022年5月的月频数据,基于A股市场上常见的18个异象特征依次构造5×5和10×10交叉排序组合数据集、异象特征单排序组合数据集来检验本文算法的定价能力.结果显示,由本文算法构造的因子模型的定价能力优于传统三因子、四因子、五因子模型,并且也优于PCA、风险溢价PCA这类统计因子模型,表现为测试资产的GRS统计量更小,并且由本文算法提取的因子可以实现更大的最优夏普率.进一步发现,虽然经本文算法提取的因子属于统计因子,但其同样具有较明显的经济学含义,其中基于5×5交叉排序组合提取的前三个主成分的权重分布可分别还原经济因子模型中的市场因子、规模因子、价值因子.以上结论在10×10交叉排序组合数据集和更为一般的异象特征单排序组合数据集中同样成立,表明本文结论具有一定的稳健性.",2023.0
基于跳跃回归模型的中国股市跳跃贝塔研究,本文基于跳跃回归模型估计了(模型)跳跃贝塔，提出了正向跳跃回归模型和负向跳跃回归模型，研究了中国股市的系统性跳跃风险。结果表明，跳跃回归模型表现出较好的拟合效果，市场的跳跃行为对个股具有显著的影响，中国股票市场上存在系统性跳跃风险。将跳跃贝塔分解为正跳贝塔和负跳贝塔后，随着股票组合的正跳贝塔由小变大，各组合收益率单调减小，正跳贝塔更能够体现出股票组合的差异性。跳跃贝塔值与组合未来收益率呈现负相关的关系，系统性跳跃风险较小的组合倾向于获得更高的收益，基于模型跳跃贝塔构建的对冲组合可以获得显著为正的经三因子模型调整后的超额收益。,2023.0
基于动态选择预测器的深度强化学习投资组合模型,近年来，投资组合管理问题在人工智能领域得到了广泛的研究，但现有的基于深度学习的量化交易方法还存在一些问题。首先，对股票的预测模式单一，通常一个模型只能训练出一个交易专家，交易决策也仅根据模型预测结果作出；其次，模型使用的数据源相对单一，只考虑了股票自身数据，忽略了整个市场风险对股票的影响。针对上述问题，提出了基于动态选择预测器的强化学习模型(DSDRL)。该模型分为3部分，首先提取股票数据的特征并传入多个预测器中，针对不同的投资策略训练多个预测模型，用动态选择器得到当前最优预测结果；其次，利用市场环境评价模块对当前市场风险进行量化，得到合适的投资金额比例；最后，在前两个模块的基础上建立了一种深度强化学习模型模拟真实的交易环境，基于预测的结果和投资金额比例得到实际投资组合策略。文中使用中证500和标普500的日k线数据进行测试验证，结果表明，此模型在夏普率等指标上均优于其他参照模型。,2024.0
ETF折溢价可以预测其未来收益吗？——基于错误定价的视角,本文通过套利均衡模型刻画了ETF折溢价的形成过程，分析了ETF折溢价预测未来ETF收益的条件，并利用投资组合和Fama-Mecbeth回归检验了ETF折溢价对未来ETF收益的可预测性。研究结果显示：ETF折溢价是噪声冲击和投资者对信息反应不足导致的错误定价，这种错误定价主要发生在ETF层面，错误定价的修正表现为折溢价对未来ETF收益有负向预测作用，溢价率越高，未来ETF收益越低，投资者利用多空对冲策略每周可以从ETF错误定价修正中获得0.94%的收益。同时，ETF折溢价对未来ETF收益预测具有持续性，平均而言，ETF折溢价对未来ETF收益的预测可以持续4周，意味着市场完全修正ETF错误定价至少需要4周时间。本文进一步从套利限制的角度解释了ETF折溢价对未来收益预测的持续性，发现套利限制越大，折溢价对ETF未来收益预测的持续性越强，投资组合获得的收益也越高。,2023.0
“CRMW+标的债券”组合策略投资价值分析及思考,<正>信用风险缓释凭证有效缓解了民营企业融资压力，也为投资者提供了新的投资选择。文章信用风险缓释凭证有效缓解了民营企业融资压力，也为投资者提供了新的投资选择。文章首先结合我国CRMW的创设和发展情况，建立模型对2018年至今配套CRMW购买标的债券的收益进行了回测和统计分析；其次，借助回归模型探究了影响CRMW创设价格的主要因素，并利用信用利差模型辅助对比其理论价格和实际价格的差异；最后根据测算结果对投资组合的套利策略进行了挖掘，并对CRMW市场发展提出了相关建议。,2023.0
基于中国股票市场碳交易板块的最优投资组合研究——主成分分析下马科维茨投资组合理论的实证研究与优化,近年来，全球变暖使得碳交易逐渐受到国家与人民的重视，中国股票市场碳交易板块多次成为市场焦点。对于碳交易板块的风险性与不确定性，为引导投资者理性投资，研究从投资者角度出发、Python为研究工具，运用主成分分析选取碳交易板块四只代表性股票，对马科维茨投资组合理论进行探讨与实证研究。研究结果表明，马科维茨投资组合理论在中国股票市场碳交易板块具有一定的适用性与可行性。针对马科维茨投资组合理论的局限，研究引入无风险资产进行优化，利用资本市场线与夏普比率确定最优投资组合，并给予投资者碳交易板块下的理性投资比例建议。,2023.0
基于ELSTM-BL模型的股票投资组合研究,"为了提高股票收益率预测精度，达到利用深度学习算法构建股票投资组合模型谋求高额收益的目的。首先通过指数衰减法对长短期记忆（Long Short-Term Memory, LSTM）神经网络参数进行优化，形成ELSTM模型；其次利用改进后的LSTM模型对次日的个股收益率进行预测，以形成BL模型的主观观点参数；最终将收益率预测结果输入到BL模型得到股票投资组合的配置权重，并将资产按照模型给出结构配置。在方案实施阶段，将基于ELSTM-BL模型的股票投资方案与LSTM-BL模型、市值权重模型与历史BL模型的投资组合方案作比较，ELSTM-BL模型表现出明显优势。",2023.0
基金产品网络中心性与收益波动率研究,基金是证券市场投资者进行财富管理的重要金融产品，随着中国经济的高速增长，基金逐渐成为广大投资者的重要投资渠道。近年来基金的总规模不断创出新高，基金产品的收益波动作为投资者的关注热点，无论对监管部门还是对投资者，其内在机理都是值得深入探讨的问题。利用基金产品共同持股数据，通过构建基金产品网络，研究基金产品的网络中心性对其收益波动的影响。选取2013年1月至2020年12月成立时间在5年以上的中国开放式基金产品作为研究样本，以基金产品净值增长波动率测量收益波动率，以度中心性、接近中心性、介数中心性和特征向量中心性测量基金产品网络中心性，构建多元回归模型进行实证分析，并通过替换被解释变量、构建新基金产品网络、引入工具变量进行稳健性检验，同时从多元化和关注度两个角度实证考察基金产品网络中心性影响其收益波动的中介机制。研究结果表明，基金产品网络中心性越高其收益的波动越大；在4种不同的网络中心性测量指标中，接近中心性指标的变化对基金产品收益波动的影响最为显著；通过替换因变量指标，以新的基金-股票-行业连接阈值重构基金产品网络，基金产品网络的行业度中心性对其收益波动率仍然具有正向影响。网络中心性高的基金产品其投资组合容易受到同行和其他个人投资者的关注，进而引起资产配置模仿行为，增大相关基金产品的收益波动。多元化投资策略对基金产品收益波动的抑制作用表现出遮掩效应，其抑制效果被其他投资者的模仿行为所遮掩。研究揭示了基金产品网络中心性影响其收益波动率的内在机理，拓展并深化了关于基金产品收益波动的研究，为金融监管部门和基金产品投资者提供了重要的理论参考和实践证据。,2023.0
基于加权主成分分析的投资组合优化,"金融资产收益率满足因子模型已成为实证资产定价领域的共识,因此在面临均值-方差(mean-variance,MV)投资组合优化问题时,基于因子模型构建期望收益率和方差-协方差矩阵估计量具有更好的经济学理论支撑,从而有助于提高输入参数的估计精度,改进MV策略的绩效表现.基于这一考虑,文章提出了一种可同时兼顾期望收益率和方差-协方差矩阵估计误差的加权主成分分析(weighted principal component analysis,WPCA)算法,该算法在经典主成分分析的目标函数中引入了收益率一阶矩估计误差的加权项,从而克服了经典主成分分析提取的因子在解释收益率一阶矩时的局限性.进一步文章基于WPCA算法提取的统计因子构建两个参数的估计量,然后将改进估计量带入MV策略中,得到WPCA-MV策略.实证上,文章基于A股市场199101-202209月5138只个股的月频收益率数据对WPCA-MV策略的样本外绩效表现进行评估,结果显示,与常见的投资组合策略MV,GMV,EW,BS,TZ等策略相比,文章所提的WPCA-MV策略在平均收益率,标准差,夏普率,累计收益率和换手率指标上均取得了优异的样本外表现,且这种优越性在美股75个因子数据集上同样成立,表明文章结论具有较好的稳健性.",2023.0
不同性格投资者投资组合选择研究,通过对不同性格投资者所持有的金融资产进行探究，提出基于Tobit模型分析影响不同性格的投资者选择投资组合因素的分析方法。对各因素进行分析，建立了合适的回归模型，比较了各因素的影响。用Stata16统计软件对变量进行了估计，根据分析结果对投资者进行投资和金融市场运作提出建议。,2023.0
基于机器学习的基金收益预测,文章基于已有文献构建了30个具有预测能力的基金异象因子，以2005—2021年的普通股票型与偏股混合型基金为样本，分别使用线性多因子模型以及机器学习模型来尝试对基金未来业绩进行预测，并通过分组排序以及Fama-Macbeth回归来检验模型的有效性。实证结果表明，机器学习模型具备对基金未来业绩进行预测的能力，通过构建投资组合，可以获得20.256%的年化收益率，并且其表现要优于传统的线性模型。,2023.0
禁止做空机制下基于光滑桥估计的稀疏投资组合,当目标指数包含大量成分股时，通常需要构造由少数成分股组成的稀疏组合来控制交易成本。然而，关于稀疏指数追踪的相关文献主要集中于禁止做空约束下的Lasso类估计方法。但是，Lasso类估计方法通常对大系数的惩罚过度，继而产生较大的估计偏差。桥估计是Lasso估计的推广，特别是当调节参数小于1时，其可以同时进行参数估计和变量选择。为此，引入桥估计替代Lasso估计来获取稀疏投资组合，从而实现同时进行股票选择和资本配置的指数追踪。为了更加适应股票数据的多重共线性，考虑在回归方程中引入L2罚项来增加所提方法的光滑性。模拟仿真表明所提方法相较于Lasso类估计方法在参数估计和变量选择方面表现得更好。最后，通过对上证50指数和标普500指数的追踪验证了所提方法的优越性。,2023.0
基于AdaBoost集成算法和Black-Litterman模型的资产配置,"行业主题型ETF的迅速发展为投资者带来了多元化的行业资产配置机会,然而投资者应如何进行合理有效的行业资产配置,才能获取行业中优质企业长期健康的发展红利.本文以2005年1月14日至2022年7月15日的沪深300一级行业指数为研究样本,运用自适应提升算法(adaptive boosting, AdaBoost)生成投资者观点,并通过Black-Litterman(BL)模型建立行业资产的最优配置策略.算例结果表明,基于AdaBoost集成算法的BL模型(BL＿AdaBoost)相较于市场组合、等权重组合、MV模型能够获得更优的投资绩效.此外,我们进一步考察了BL＿AdaBoost在不同时期的绩效表现.结果显示,在极端风险事件冲击以及股市整体持续下行的时期, BL＿AdaBoost在一定程度上能够抵御风险,从而减小投资组合的亏损.而在股市正常波动时期, BL＿AdaBoost相较于其他投资组合能够获得更高的回报.",2023.0
股票遴选与投资业绩——基于属性约简及动态时间规整距离,"评价风险资产价值的指标(属性)有很多,以少量指标(属性)从数以千计的风险资产中筛选出有投资价值的资产对投资业绩影响重大。本文以股票市场为例,提出了基于属性约简及动态时间规整距离的股票遴选方法。首先利用基于属性重复度的改进属性约简算法筛选出能区分股票投资价值的约简属性集,之后将单指标动态时间规整算法拓展到多指标,建立股票间基于约简属性集的多维动态时间规整距离集,利用聚类技术对规整距离集进行聚类并通过拆分规整距离对股票进行类别划分,遴选收益-风险特征均较好的类别中的股票构建资产池。数值试验表明:随机模拟权重和均等权重投资组合的累积收益率均高于市场基准,且资产的优化配置进一步改善了投资组合的收益-风险特征。该方法通过属性约简降低了投资者评价股票投资价值的难度,通过多维动态时间规整距离度量了不同股票关于各指标(属性)时间序列变动趋势的相似程度;遴选过程基于历史数据,避免了主观因素的影响,且筛选结果具有稳健性。此外,该方法适合于一般风险资产的遴选,还可以将不同市场不同行业考虑在内,以便更好地实现分散化投资。",2023.0
集成的深度强化学习投资组合模型,"投资组合问题是量化交易领域中的热点问题。针对现有基于深度强化学习的投资组合模型无法实现自适应的交易策略和有效利用有监督信息的缺陷，提出一种集成的深度强化学习投资组合模型（IDRLPM）。首先，采用多智能体方法构造多个基智能体并设计不同交易风格的奖励函数，以表示不同的交易策略；其次，利用集成学习方法对基智能体的策略网络进行特征融合，得到自适应市场环境的集成智能体；然后，在集成智能体中嵌入基于卷积块注意力模块（CBAM）的趋势预测网络，趋势预测网络输出引导集成策略网络自适应选择交易比重；最后，在有监督深度学习和强化学习交替迭代训练下，IDRLPM有效利用训练数据中的监督信息以增强模型盈利能力。在上证50的成分股和中证500的成分股数据集中，IDRLPM的夏普比率（SR）达到了1.87和1.88，累计收益（CR）达到了2.02和1.34；相较于集合式的深度强化学习（EDRL）交易模型，SR提高了105%和55%,CR提高了124%和79%。实验结果表明，IDRLPM能够有效解决投资组合问题。",2024.0
基于Knockoff的分位数回归变量选择方法及其投资组合决策应用,在数据驱动时代，变量选择广泛应用于投资组合，如何从众多资产中挑选恰当的资产并进行配比，对稳定收益、控制风险非常关键。现有选择资产的方法未考虑到控制错误发现率（FDR），不利于作出稳健的投资决策。为此，本文在Lasso分位数回归下基于Knockoff方法控制FDR，并用于求解条件风险价值（CVaR）投资组合决策模型。其中，用Lasso惩罚实现变量选择，用Knockoff方法通过模仿解释变量的相关结构构造Knockoff变量，将变量选择的FDR控制在给定水平。模型在两步迭代算法下采用线性规划求解，模拟分析从不同的误差分布、变量分布和维度下多角度展开。结果显示，与已有模型相比，基于Knockoff的Lasso分位数回归模型能良好地控制FDR且呈现出最好的预测效果。最后基于上证50指数成分股进行实证分析，利用滚动建模技术进行投资组合决策分析，发现新模型在收益指标和风险指标上均具有一定优势。,2023.0
多风险资产的投资组合选择与异质性资产定价研究,经典资产定价理论建立在投资者同质、完全理性、市场不存在交易成本、资本完全流动和无套利均衡会自发实现等假设的基础上，重点揭示了不同资产价格或收益率之间的关系，但忽视了财富约束、交易量和交易过程的作用。这些严重偏离现实的设定，导致经典资产定价理论的解释力严重不足。为发展解释力更强的模型，本文假设面临流动性约束和交易限制的投资者具有异质信念、有限理性，市场价格按撮合交易方式而非瓦尔拉斯均衡机制进行出清和调整，针对多风险资产市场构建了一个反映异质投资者群体交互作用的资产定价模型，得到了风险资产价格演化方程。在理论分析的基础上，本文构造出了收益率预测模型和投资组合选择模型，并在收益率预测精度与最优资产组合的盈利能力上与经典模型进行了对比，结果表明本文的模型具有更好的实战表现。在收益率预测精确度上，本文模型与经典的时间序列自回归模型相当，但比后者能够更加精准地识别收益率分布尾端的极值风险。而在组合盈利能力上，基于本文模型构造的HAM组合的日均收益率和考虑了风险折价后的夏普指数都显著优于其他经典组合。如果进一步拉长持有期，本文HAM组合在30～250个交易日的持有期下的累计收益率年化值随持有期限的延长而增加，波动率随持有期的延长而降低，并且综合表现显著优于相同持有期限下的其他备选组合，因此更加适用于持有期限较长的机构投资者。,2023.0
基于深度强化学习的国内金融市场投资比较研究,近年来，随着全球经济的迅速发展，参与金融投资的投资者增多，如何在复杂的金融市场中自动选择交易策略使收益最大化成为研究热点.强化学习可以通过与实际环境的交互来寻找最优的交易策略，使投资收益最大化.现有的方法大都是将一到两个强化学习算法应用于金融市场并比较算法在单一交易任务上的表现，此外，这些研究大都针对国外的股票、证券市场或加密货币市场，对国内金融市场的研究甚少.针对上述问题，面向国内金融投资市场，系统性地验证了不同类型的多种深度强化学习代表性算法在单只股票交易、多只股票交易和投资组合分配三个投资任务上的有效性.通过观察在累计收益率、夏普比率、最大回撤等评价指标上的回测结果对算法进行比较，结果显示在不同的投资任务中选取合适的强化学习算法可以有效地提升收益.,2023.0
基于Knockoff-Logistic的多因子量化选股研究,"在数据驱动时代，如何挖掘金融资产的信息、挑选恰当的资产，对稳定收益、控制风险意义重大。多因子量化模型是选择股票的常用方法，选取最优解释力的因子集合是其主要目的之一。现有因子选择方法没有考虑到控制错误发现率(FDR),不利于构建稳健的投资策略。为此，在Logistic回归的基础上引入Knockoff方法进行因子选择，通过Lasso实现因子选择，利用Knockoff控制变量选择的FDR从而提高准确率。基于所选因子，在Logistic回归下进行股票预测，并与线性判别分析、支持向量机以及随机森林模型的预测结果进行对比。对沪深300指数和中证500指数成分股2007—2020年的数据进行实证研究，采用滑动回归法进行收益预测，并建立季度换仓的投资策略。研究表明，从变量选择上来看，基于Knockoff方法选出的因子所构造的选股模型具有更好的市场表现；从模型对比上来看，Logistic回归预测的投资组合具备高收益、低风险的优势。综合来看，将Knockoff方法引入到多因子选股模型有利于提高因子选择的准确度，对优化资产配置具有参考意义。",2023.0
机器学习在投资组合中的应用研究,随着我国股票市场的快速发展，对投资组合进行优化的重要性逐步凸显。选择优良的股票是个人投资者获取盈利的首要且关键的一步。运用6种机器学习算法预测沪深300指数成分股的上涨概率，依次选取上涨概率最高的前k只股票。运用蒙特卡罗模拟方法对选取的前k只股票构建最优资产配比，以夏普比率为评价指标。最后构建RSI交易策略对这k只股票进行回测，观察其收益是否优于买入并持有沪深300指数。研究结论：1.AdaBoost模型对股票价格走势预测具有比较理想的预测结果，预测的准确率和F1-Value均高达70%以上；2.构建的投资组合夏普比率为0.6165，说明该投资组合每承受1单位风险能带来0.6165单位的超额收益，较为优良；3.机器学习算法选出的k只股票回测结果均较优，胜率都超过65%，最大回撤大多低于20%，说明机器学习算法在选股上具有一定优势。,2023.0
