Article Title,Abstract,Publication Year
现实观察：全球利率新变化与中长期演进,全球利率正在发生新的变化，短期的利率上升有逐渐向中长端利率蔓延的趋势，目前各国中央银行和市场对利率的看法逐渐从以往的低利率转向高利率的长期化。由于全球经济互联模式受到经济和非经济因素的多重影响，政策利率阻止通货膨胀（以下简称通胀）上升的作用有所减弱，影响通胀的变量增加，导致中央银行以利率为预期管理工具调控宏观经济的难度加大。本文提出，预判利率短期变化和中长期变化不但应考察各国经济实际状况，还应关注影响利率、通胀、经济增速的中长期因素，例如全要素生产率、人口老龄化、投资和储蓄结构变化等，这些新的变量对实际利率的影响加深，同时意味着利率政策工具的运用难度加大。本文认为，利率长期走高将对经济增长带来负面影响，而且不符合债务经济的现实约束，由于长期利率中枢的走势受到短期因素和长期变量的共同影响，政策利率传导如果受阻或迟滞，将给货币政策调整带来新的不确定性。当前乃至今后一段时间，考虑到利率高位运行对经济增长和金融稳定形成制约，全球主要中央银行须重新思考货币政策框架，提高通胀容忍度，并考虑推动利率稳步下行，回归货币政策正常化。同时，面对利率范式转换，商业银行应注重防范利率政策风险，既要保持合理稳定净息差水平，也要增强价值创造能力。,2023.0
基于机器学习技术的系统性金融风险监测预警,相对于传统的经济建模手段，机器学习方法具有良好的非线性建模性能等内在优点，从而显示出巨大的应用潜力。本文提出了一个基于机器学习技术的系统性金融风险监测预警体系，并从理论依据和实证检验双重角度给出了解释和验证。具体而言，从经济基本面、货币供给面、财政状况、证券和利率市场、价格指数、外汇和汇率市场、杠杆率及银行体系8个层面选取预测预警指标，并采用5种典型的机器学习模型及其集成模型对系统性金融风险进行预测，研究结果表明：(1)相对于传统的线性模型，善于捕捉非线性关系的机器学习模型，无论是在样本内还是在样本外均表现优异；(2)Lasso模型在向前一期预测时表现最好，SVM模型在向前多期预测时能力更强，集成模型则能兼顾样本内拟合效果和样本外预测能力，具有较强的稳健性；(3)PDP模型可以对特征的非线性性和重要性进行有效识别，从而有助于打开机器学习的黑箱；在所有预测预警变量中，汇率、货币供给量、市场利率以及工业品价格是影响系统性金融风险的关键因素，通过对这些重点变量的监测有助于对系统性金融风险进行早期防范。,2023.0
基于改进随机森林算法的电力金融风险分析方法研究,随着电力系统规模的不断扩大、电网业务逐步呈现多样化的形态，电力企业对于把控金融风险的难度也逐步增加。如何对电力企业用户存在的逾期缴费等金融风险问题进行精准评估与分析预测，是目前电力金融领域面临的一个重要问题。在此背景下，文章首先通过改进的随机森林算法对电力企业客户的特征要素进行重要性评估，给出该客户发生逾期缴费等金融风险事件影响的大小；然后，利用随机森林方法中的分类预测机制对其是否会有逾期缴费风险进行预测，并将该算法与逻辑回归算法进行对比；最后，通过算例仿真，结果表明所述方法能在一定程度上对电力客户缴费的金融风险行为进行评估预测。,2023.0
房地产故事的三段论,<正>房地产回归正常，建构投资低增长下的新增长，是未来的一道“考题”“建材现在真便宜啊。”这位的哥正在阜阳老家建一栋三楼三底的新房，他说钢筋、水泥等便宜了1/3至一半左右。统计局数据表明这是确实的。房地产下跌冲击波迎面而来，这是我当下的感受。只有需求大幅下降，建材价格才会如此下跌。价格下跌的时候，很多人会破产。本轮房地产大跌，且不说大佬企业的困境正在制造巨大金融风险，不少业主深受其害。,2023.0
基于熵权法的物流供应链金融风险控制研究,物流供应链金融是金融领域与物流业相互协同发展的创新型业务，它适应了我国市场经济高质量发展的要求。基于供应链的物流金融业务开展能促进物流行业服务水平的提高，并带来新的利润增长点，为物流金融提供商、供应链服务企业和金融机构等带来共同利益。但参与主体却面对多样的风险，对风险进行有效识别并合理规避的要求进一步提高。本文在国内外物流金融理论研究和供应链风险分析的基础上，建立了物流金融风险评价指标体系，对相关指标进行可靠性分析，采用熵权法确定权重和综合得分，并针对相关指标对企业收入的影响进行回归分析，旨在为物流企业有效规避风险提供参考。,2023.0
基于复杂网络的新能源汽车行业信用风险传染机制研究,在“后补贴时代”背景下，新能源汽车行业信用风险传染成为加剧行业系统性风险波动的关键特征。本文利用2016—2020年新能源汽车行业违约距离数据，运用复杂网络中最小生成树(MST)方法刻画行业信用风险传染机制，研究发现：(1)新能源汽车行业信用风险网络具备典型的“无标度”及“小世界”特征，企业信用风险关联分布不均；(2)网络关联集中度呈波动上升态势，较高的关联集中度体现行业信用风险关联结构紧密性特征进而成为风险全局性传染现象的催化剂；(3)行业信用链风险关联网络异于金融风险网络的突出特点是其拓扑呈现出上、中、下游分环节聚类的社团结构特征，且不同外部政策环境下各聚类间的联动效应有所差异，这种环节内聚类及聚类间的联动是信用风险内生性网络传染的重要机制。基于上述发现，本文提出“充分利用两类企业的优势地位、政府‘监’与市场‘控’协同、进行不同市态阶段下分环节动态监控”的建议，为防范行业信用风险传染演变为系统性风险提供决策参考。,2023.0
基于机器学习的中国系统性金融风险测算及影响因素研究,系统性金融风险关系我国金融稳定和经济安全，提升系统性金融风险监测分析能力是金融工作关键。本文利用宏观、行业等多种测度指标，采用主成分分析方法自上而下构建系统性金融风险指数，选取逻辑回归、随机森林、神经网络等多种机器学习方法进行有监督学习比较预测，识别出影响中国系统性金融风险指数的房地产固定资产投资、信用风险利差、货币供应等指标，并采用TVP-VAR模型分析主要指标对系统性金融风险的冲击影响。研究表明：集成学习和深度学习，相比单一机器学习模型的测算准确率更高，但模型泛化能力较弱；货币供应指标的长短期影响差异逐步收敛，货币供应短期波动冲击有限；信用利差变化的冲击影响越来越大，房地产投资指标冲击的结构性特征明显。有必要进一步扩展大数据方法在防范系统性金融风险中的应用，提升货币政策调控预判性，优化公司债券融资环境，动态把握房地产市场供求变化和政策调控节奏，维护金融稳定和经济健康发展。,2023.0
数字普惠金融服务中部地区乡村产业振兴的影响与机制研究,数字普惠金融服务对乡村产业振兴发展意义重大。通过描述性分析、自然间断点法分析以及回归分析、中介效应分析等方法，分析中部地区乡村产业振兴的基本现状以及数字普惠金融对中部地区乡村产业振兴的影响。研究表明，数字普惠金融指数对中部地区乡村产业振兴具有显著影响，数字普惠金融覆盖广度和数字化水平对中部地区乡村产业振兴具有显著影响。中部地区数字普惠金融服务存在乡村居民金融素养较低、中部地区乡村产业金融需求集中度和稳定度不高、数字普惠金融服务和产品多元化不足、中部地区乡村居民线上信用评级和监管力度不大、金融风险较高等问题，需要通过提升乡村居民金融素养、完善乡村数字普惠金融平台、创新乡村数字普惠金融服务、加强乡村数字普惠金融监管，推动数字普惠金融健康发展，并带动中部地区乡村产业振兴。,2023.0
面向金融风险预测领域的机器学习应用研究,在经济全球化时代，任何国家或地区都不可能成为风险的孤岛。因此，监控金融风险出现的征兆，预防可能会发生的金融风险，对完善企业风险管理和促进国家经济持续增长至关重要。通过梳理金融风险预测领域相关研究，从金融风险预测度量指标、机器学习分析方法，以及机器学习在金融风险预测领域中的应用3个维度考察了该领域的研究现状，为金融风险预测研究提供了更全面的视角。结果表明：在未来的研究中应建立更加多源的金融风险指标体系；应进一步考虑模型的可解释性；应考虑深度学习算法在金融风险预测中的应用。,2023.0
财政支出、房地产价格对系统性金融风险的影响研究——基于TVP-SV-VAR模型的实证分析,本文运用主成分分析法构建系统性金融风险指标，采用时变参数向量自回归(TVP-SV-VAR)模型识别财政支出与房地产价格变动对系统性金融风险的动态影响，并选取我国三次房地产管控措施出台的重要时点，进行不同维度的冲击响应分析。研究结果表明：财政支出、房地产价格对系统性金融风险的影响具有显著时变性，房地产价格的持续上涨积累系统性金融风险；财政支出变化可以通过影响房地产价格而引致系统性金融风险的波动。据此，改善房地市场和财政支出的相关政策，将有助于防范化解系统性金融风险。,2023.0
中国金融稳定指数的构建与形势分析,近年来，我国经济金融发展面临诸多不确定性，复杂多变的国际形势叠加新冠疫情使我国金融体系脆弱性加剧，防范化解金融风险已进入常态化阶段，因此探索适合中国国情的金融稳定指数对我国金融市场的健康发展具有重要的现实意义。本文从宏观经济、金融市场、金融机构及国际风险四个维度选取21个基础指标，采用2004—2022年季度数据，通过主成分分析法构建中国金融稳定指数，并对其进行深入分析。研究发现，从四个维度构建的中国金融稳定指数可以很好地描述和解释当前我国金融运行状况。,2023.0
宏观基本面中的稀疏成分与股市波动率预测,利用滚动窗口与规则化回归的方法比较了我国宏观经济基本面中稀疏特征与稀疏因子对股市波动的预测作用，依据回归与预测结果分析稀疏成分预测波动率的机制。研究发现：稀疏因子预测波动率的精度较稀疏特征更高，稀疏特征预测方程包含的更多变量增大了预测方差；预测精度时变性较强且与股市波动负相关，表明引起我国股市震荡的因素一定程度上独立于基本面信息；稀疏特征与因子预测波动率的模式不同，特征预测中市盈率与商品房销售面积增长对波动率预测作用较强，因子预测中波动率自回归项预测作用显著，因子主要起到补充作用。本文研究结论能够为金融风险的防控提供参考。,2023.0
基于PSO-SVM模型的地区金融风险评估,以地区金融风险为主体，综合考量金融系统内外部风险来源，构建了地区金融风险评估指标体系，采用主成分分析和熵值法构建我国东北、东、中、西各地区金融风险指数，以PSO-SVM为内核建立评估模型，对四大区域金融风险进行评估。结果显示，四大区域金融风险均呈现阶段性特征，2000—2008年风险波动较为平缓，2009—2021年呈现“W”型的变化趋势，2022—2023年的金融风险为警惕或风险状态。,2023.0
地方政府融资模式：发展历程、影响因素与改进对策,地方政府融资主要用于基础设施和公共服务项目建设。当前我国地方政府的融资模式正进入模式转换、转型发展的关键时期，地方政府的投融资也越来越受到多种内外生因素的深刻影响和严重制约。本文构建机器学习树模型，重点对8个主要内外生因素的重要性和当前状况进行大模型分析研究，通过三阶段随机森林建模过程，最后得到很好的拟合分析结果。分析结果表明，在当前财政金融风险较高情况下，政策环境的重要性明显突出，项目质量、政策环境、金融环境的因子数值变化明显增大，外生因素的影响占比已达到与内生因素占比相近的程度。在此基础上，提出完善地方政府融资的对策建议。,2023.0
商业银行研究现状及热点——基于CiteSpace的文献计量分析,通过CiteSpace可视化软件对中国知网数据库中收录的2010—2022年发表在核心期刊和CSSCI中关于商业银行的9344篇文献从发文量、核心作者、关键词聚类等方面进行分析。结果发现，国内相关文献数量在2014年之后总体呈下滑趋势，核心作者共109位。研究发展经历了2010—2015年、2016—2019年、2020—2022年三个阶段，研究重点集中在数字金融、金融科技、绿色信贷、货币政策及系统性金融风险等几个方面。国内未来研究重点可聚焦在商业银行对乡村振兴的支持、绿色金融发展、金融服务实体经济等领域。应用CiteSpace进行商业银行文献计量，初步直观地展示其研究仍是金融领域的热门，为商业银行后续研究提供可参考的选题思路。,2023.0
基于大数据方法的大连系统性金融风险监测预警,文章梳理了系统性金融风险理论基础和形成原因，从外部经济、大连宏观经济、大连金融机构3个维度选取了10个指标，构建了大连系统性金融风险预警指标体系。应用大数据方法中的主成分分析、K-均值聚类对指标进行了降维与分类，并使用大连2005—2020年的相关指标数据对径向基神经网络模型进行训练和测试，建立了一个预测系统性金融风险的模型。在训练完成后，将大连2021年的指标数据作为输入数据，具体预测了大连2022年的系统性金融风险状态。,2023.0
金融科技在供应链金融风险管理中的应用研究,文章探究了金融科技在供应链金融风险管理中的应用，阐述了供应链金融风险的定义和类型，以及关键的风险管理过程，分析了金融科技在供应链金融风险管理中的优势及应用方式。金融科技通过利用大数据和人工智能、区块链技术、物联网以及机器学习和机器视觉等手段，能够提高风险管理效率和准确性，实现实时监控和预警，提高供应链的透明度和可追溯性。,2023.0
基于SSA-BP神经网络模型的系统性金融风险预警分析,本文通过SSA-BP神经网络模型对系统性金融风险进行研究，并对中国的系统性金融风险进行评估和预警。第一，本文选取我国2008—2022年18个金融指标的月度数据构建了初始金融指标体系，在此基础上运用主成分分析和K-均值聚类将金融风险划分为四类。第二，基于SSA-BP神经网络模型建立我国金融风险预警模型，并通过2022年的数据对2023年的金融系统性风险状态进行仿真预测。结果显示，2023年的金融系统风险处于警戒状态或危险状态，值得重点关注。,2023.0
中国金融市场韧性研究,本文基于2005年1月至2022年10月的中国金融市场数据，采用的是时变参数因子增广型向量自回归模型（TVP-FAVAR）（以下简称TVP-FAVAR模型）定量测度中国金融市场韧性，利用网络拓扑方法构建各子市场间的韧性关联网络，并进一步分析金融市场韧性影响因素。研究发现，中国金融市场韧性具有明显时变特征；面对外部金融风险冲击，不同子市场在保持和恢复原始状态的能力上存在异质性。对于提升金融市场韧性而言，中国当前的首要任务是不断完善金融基础设施建设、建立多层次的金融体系，同时需要重点维护外汇市场稳定。,2023.0
资本账户开放与系统性金融风险:基于金融发展水平的门限效应研究,文章基于2001～2017年全球31个国家金融机构的面板数据，运用门限回归模型实证研究了资本账户开放、金融发展水平对系统性金融风险的影响。研究表明：当金融发展水平低于门限值时资本账户开放会显著增加系统性金融风险，反之则影响不显著。不同金融发展程度下资本账户开放对于资本流动影响差异是导致系统性金融风险的重要原因。进一步研究发现，相较于金融市场建设，提升金融机构建设水平更能显著降低系统性金融风险。经对比，目前中国金融发展水平仍不适宜完全开放资本账户，必须加强金融机构建设，实行稳步可控的信贷调控政策，降低系统性金融风险隐患。,2023.0
动态高阶矩风险稳健性测度与参数化组合投资决策研究,针对已有高阶矩组合投资模型中风险测度与模型求解的不足，本文构建动态高阶矩参数化组合投资决策模型(B-S-K)并给出其求解方案。首先，运用混频数据抽样分位数回归(MIDAS-QR)模型，充分挖掘高频数据信息，提高动态高阶矩风险测度的及时性、准确性和稳健性；其次，采用参数化组合投资策略，将资产特征变量、动态偏度风险和动态峰度风险纳入组合投资权重函数，大幅缩减待估计参数数目，提高模型求解效率。分别对中国股票市场的个股和行业板块指数进行实证，研究结果一致表明：第一，基于MIDAS-QR模型的动态高阶矩风险稳健性测度，不仅充分考虑了金融风险的时变特征，而且测度结果受异常值影响较小，是一个稳健且有效的测度方法；第二，市盈率、账面价值比、动态偏度风险与组合投资权重显著正相关，条件波动率、动态峰度风险与组合投资权重显著负相关，这些为组合投资决策提供了较好的机理性解释；第三，与等权方案、M-V模型、基准(B)模型和B-S模型等相比，本文构建的B-S-K模型，在收益、风险和风险调整收益等三个方面均表现出显著且稳定的优势。,2023.0
数字金融发展降低区域金融风险了吗——基于2011-2022年省级面板数据的实证分析,数字金融为传统金融业、金融体系发展增加了新动力，同时也面临新风险，金融风险防控的不稳定因素增加。本文通过构建指标、采用主成分分析法测算区域风险水平，后采用双向固定效应模型、GMM模型对数字金融发展与区域金融风险关系进行实证分析，接着添加中介变量进行中介效应检验，对数字金融指数进行维度拆分，进一步分析数字金融对区域金融风险产生影响的传导机制和渠道，最后分析金融监管力度松紧不同、存在地区差异情况下，数字金融对区域金融风险造成影响差异。实证结果显示，数字金融发展对区域金融风险产生直接和间接影响，数字金融发展对解决融资约束困境、地方政府偿还债务压力起到有效作用，有效抑制区域金融风险产生，产生间接影响的主要渠道是数字金融的使用深度，而使用深度的子维度移动支付，则是导致使用深度发挥作用的主要推动力。,2023.0
极端事件冲击下金融子市场的自我防御与风险传染,辨识极端事件冲击下金融子市场的风险传染路径已成为新时代金融风险防控的重要内容。基于非线性MSBIARCH模型，对股票、房地产、大宗商品、汇率、债券市场间波动传染关系及波动聚类态势进行甄别的研究表明：首先，除汇率市场对房地产市场，债券市场对股票、房地产、汇率市场，大宗商品市场对债券市场发挥单向波动传染外，其他市场之间均具有双向波动传染关系；其次，极端风险事件通过市场情绪与市场预期引发波动传染，突发公共事件基于市场情绪产生波动传染，政策颁布事件经由基本面和市场预期导致波动传染；最后，金融子市场的波动聚类态势多数源自其他子市场的波动传染，其中，汇率市场风险传染能力较弱，大宗商品市场与债券市场自我防御能力较强，主要进行风险输出。因此，需进一步建立全流程金融风险防控体系，完善金融子市场交易机制，加强市场间沟通协作，合理引导公众预期，从而增强金融市场抗风险能力，维持金融市场的稳健发展。,2024.0
国际原油市场与我国绿债市场、碳市场和低碳股票市场的联动效应研究,碳达峰、碳中和是一场意义极其广泛深刻的绿色工业革命，“双碳”目标对中国实现经济高质量发展和经济社会发展全面绿色转型起着至关重要的作用。本文利用时变参数向量自回归（TVP-VAR）模型，探讨原油价格、绿色债券指数、碳排放交易价格与低碳足迹公司股价之间的动态效应。脉冲响应分析结果表明：油价对中短期绿色债券指数和碳价格有负面影响，对中短期低碳足迹股价有正面影响；绿色债券指数对中短期碳价格产生正面影响，对低碳足迹股价产生负面影响；此外，碳价格在短期和中期内对低碳足迹股价产生消极影响。稳健性检验表明，研究结果是稳健的。这些发现对我国防范能源价格影响下的金融风险、实现绿色金融市场和碳市场的健康发展具有重要意义。,2023.0
员工薪酬竞争力与企业投融资期限错配,从员工角度出发，以2007—2020年沪深A股上市公司为研究对象，采用基准回归模型和中介效应模型探究员工薪酬竞争力对企业投融资期限错配的影响效果和影响路径。研究结果显示：员工薪酬竞争力的提高能显著缓解企业投融资期限错配；从传导机制来看，较高的员工薪酬竞争力一方面能够帮助企业提升创新和投资方面的资源配置效率，另一方面通过传递企业良好声誉降低债务资本成本，从而缓解企业投融资期限错配；员工薪酬的提高能够通过降低期限错配提升企业全要素生产率。研究结论对于对完善收入公平，实现“稳就业”与缓解投融资期限错配，防范与化解金融风险都具有一定的指导意义。,2023.0
《中国金融报告2022》,<正>《中国金融报告2022》以“金融助力经济回归潜在增长水平”开篇，分为14个部分，从全球变局下的汇率决定和汇率制度、资本属性与银行风险、国有上市公司估值的典型特征与提升路径、房地产金融新变化与房地产发展新模式、房地产金融新变化与房地产发展新模式、系统性金融风险与现代金融监管、发展账户制个人养老金、基本养老保险全国统筹制度、引导数字金融支持实体经济的路径、数字人民币促进中小微金融服务、资本市场支持创新性企业发展、金融支持创新研究、促进科技产业金融良性循环、新市民普惠金融、双碳目标与转型金融发展等角度，指出货币金融政策坚持“以我为主、稳字当头”总基调，助力稳住了经济基本盘，经济增长有望回归潜在增长水平。报告回顾了2022年中国金融形势并展望2023年发展调整以及金融工作重点，提出了金融工作中存在的问题以及相应的对策，对于我国制定金融发展政策具有一定的参考价值和指导意义。,2023.0
债券违约风险与机器学习方法：研究进展与未来方向,自刚兑打破以来，我国债券市场违约趋于常态化，迫切需要加强对信用债违约风险的识别和防控研究。本文系统梳理了债券违约风险的影响因素，包括宏观经济、金融市场、企业特征、债券特征四大方面，并总结了适用于债券违约风险预警的模型。进一步，本文指出有必要将前沿机器学习方法应用于信用风险的精准识别与智能预警，具体可以使用文本分析深入挖掘债券违约风险影响因素，运用机器学习算法推动债券违约风险预警模型的迭代创新，旨在为坚守不发生系统性金融风险的底线，维护经济金融稳定，推动金融市场高质量发展提供政策参考。,2023.0
盈余质量与企业财务风险——基于利润-现金流模型的实证研究,在“防范化解重大金融风险”的背景下，识别并预防企业的财务风险成为学术界关注的焦点。本文基于财务风险视角，构建了利润-现金流差异模型定义盈余质量，以2009—2020年沪深A股上市公司为样本（受疫情因素影响，考虑到文章的稳健性，故本文采用数据到2020年），实证检验了利润-现金流差异对企业财务风险的影响。研究结果表明，经营性现金流相较于利润越低，企业的财务风险越大。以上结论经PSM倾向得分匹配、二维聚类调整、公司固定效应模型等稳健性检验后依然成立。进一步分析发现，当企业为国有控股企业、代理成本较低、信息透明度较高、融资约束程度较低时，利润-现金流差异对财务风险的加剧作用有所缓解。以上研究为企业提高盈余质量，完善公司治理和加强财务风险管理提供了经验参考。,2023.0
机器学习方法能识别中国系统性金融风险的概率吗？,本文采用梯度提升树这一机器学习模型，基于美国等17个国家的25个特征变量的宏观经济数据集，构造了风险识别模型对中国的系统性风险概率进行全面解析，并通过SHAP Value解释模型，在非线性非参数模型下探索中国的风险影响因素。实证结果表明，梯度提升树模型对系统性风险的捕捉能力显著优于传统的逻辑回归模型，其能够较好地刻画中国的风险概率走势；经过SHAP Value分解可发现，信贷因素、货币因素、金融市场化因素及国内总储蓄等是主要的风险拉动因子，且均存在明显的阈值效应。,2023.0
不确定性冲击下中国金融周期波动及其叠加机理,不确定性冲击问题既是理解从个体行为决策到宏观经济波动等系列现象的重要基础，也是构建经济-金融理论模型不可忽视的关键因素。事实上，与实体经济周期波动相比，金融周期波动更易受到宏观经济状况的影响，其周期态势极可能呈现非预期性变化特征。在当前国内外不确定性因素明显增加的背景下，明确不确定性冲击下中国金融周期波动特征及其叠加机理，成为提升金融风险防范化解能力、缓解经济下行压力的关键所在。在理论分析不确定性与金融周期波动之间关联逻辑的基础上，利用2002年至2020年高维月度宏观经济数据，综合使用高维因子模型、主成分分析和小波分析方法，动态估算中国经济不确定性、金融不确定性和金融周期波动及其时频关联特征，并进一步运用时频双维溢出指数方法探究不确定性冲击下中国金融周期波动的特征及其叠加机理。研究结果表明，中国金融周期由不同频率的波动成分叠加而成，且与不确定性冲击之间表现出较强的相关特征，在经济不确定性和金融不确定性较高的阶段，中国金融周期波动在各金融子市场波动的共同驱动下偏离3年～4年的主周期，甚至出现两年左右的短周期波动成分。中国经济不确定性和金融不确定性与金融周期波动之间的溢出效应和反馈效应在各类危机事件影响下表现出显著的非线性特征，且不同类型危机事件下占主导地位的不确定性冲击往往会推动金融周期的长期波动水平大幅上升。不仅如此，经济不确定性和金融不确定性对中国金融周期的叠加机理也存在差异化的冲击影响，当经济不确定性占主导时，金融周期的短中期波动成分主要由股票、债券和货币市场叠加而成；当金融不确定性占主导时，金融周期的短中期波动成分主要由信贷、汇率和房地产市场叠加而成。综合理论和实证分析两方面，得到了有关不确定性冲击下中国金融周期波动特征及其叠加机理的若干特征事实，不仅可为守住不发生系统性金融风险底线提供有力抓手，对于完善宏观经济治理体系也有重要的理论和现实价值。,2023.0
基于压力指数的系统性金融风险跨市场传导研究,随着金融创新的日益增强，金融市场之间的关联性日益紧密，系统性金融风险变得更加复杂且更容易在金融市场间传染扩散。文章选取25个代表性指标构造了股票、债券、外汇、房地产、银行市场的金融压力指数，运用DAG模型，实证研究了各个子市场的压力传导方向，进而构建了一个具有时变参数的向量自回归模型，研究各个子市场金融压力传导的时变效应。研究发现：房地产市场为主要风险接收市场，股票市场、银行体系为主要风险传递市场；金融市场化政策短期内会加剧金融压力的传导，长期压力传导效应却会减弱；涉及外汇市场的压力传导短期效应更明显，涉及银行体系的压力传导长期效应会更明显。,2023.0
银行“走出去”、跨国风险传导与宏观审慎政策——基于对“一带一路”国家投资的分析,银行“走出去”是当前中国推进金融高水平双向开放、共建“一带一路”高质量发展的关键所在，但同时使得中国面临跨境溢出效应的风险。本文使用结构向量自回归模型，实证检验了“一带一路”国家金融风险对中国的溢出效应，构建了一个包含银行部门和金融摩擦的两国开放经济模型，通过内生引入海外资产价值的变动以及银行对国内外资产的选择，刻画了海外金融风险通过影响资产价值和结构进行跨境传导的银行资产负债表渠道，并评估了针对银行杠杆和资产结构的两类宏观审慎政策的效果以及政策的跨国外溢效应。研究发现，银行“走出去”的福利效应呈现倒U型。反事实分析表明，银行“走出去”增加了中国与外部金融和经济周期的同步性，是输入风险的重要渠道。针对银行杠杆和银行资产结构的两类宏观审慎政策均能起到稳定金融和经济周期波动的作用，且二者协调配合能达到更优的福利水平。宏观审慎政策存在“以邻为壑”的现象，因此具备跨国政策协调的空间。本文为“一带一路”高质量发展背景下协调金融高水平双向开放与跨境金融风险防范提供了重要的政策启示。,2023.0
上市公司风险识别方法体系研究,上市公司风险识别是证券投资分析、资产风险管理、证券市场监管等金融管理决策过程中的重要内容，同时对于防范化解系统性金融风险和保障金融安全有着重要的意义。大数据与云计算、自然语言处理与文本语义分析、机器学习与数据挖掘、人工智能与决策支持系统等技术的快速发展，为上市公司风险识别提供了强有力的技术支撑。文章全面综合地分析了上市公司风险识别的传统经典方法和人工智能方法，以期为上市公司风险识别的相关研究提供借鉴参考。,2023.0
金融创新与金融风险的复杂关联性特征,揭示金融创新与金融风险复杂交互作用和关联特征对推动金融创新发展、防范系统性金融风险具有重要的现实意义。通过构建金融创新与金融压力指数，从多重分形和时频双重视角出发，基于2015年1月5日至2021年4月30日的日度数据，分别采用DCCA、MF-ADCCA、基于时间延迟的DCCA算法、连续小波变换及小波相干算法分析金融创新与金融风险的复杂关联性特征。结果表明：金融创新与金融风险之间交互影响、双向传导，金融风险的积聚会诱发金融创新热潮，但金融风险回归低位却对金融创新的拉动作用较弱；此外，金融风险的长期波动最强，金融创新短期波动最为剧烈，且金融风险波动领先于金融创新，表明金融风险变动对金融创新走势具有一定的预示作用。,2024.0
加强金融风险防控措施的技术问题研究,研究针对近年来中国NY银行的不良贷款情况，发现虽然各行贷款不良率呈现出逐年下降的趋势，但是贷款不良额仍未下降，呈现有增无减的态势，容易引发金融危机。为将金融风险控制在经济可以承受的范围之内，研究整理了国内外金融风险的研究现状，建立了银行金融风险防控预警指标体系，应用最小二乘支持向量机进行信用风险评估，并利用实证分析说明其方法的有效性。,2023.0
新时代我国影子银行的研究进展和趋势——基于Citespace的可视化计量分析,根据2009—2022年中国知网(CNKI)中CSSCI和核心期刊发表的关于影子银行研究的1265篇文献，运用Cite Space工具进行关键词共现、关键词聚类以及凸现词分析，并绘制图谱。研究发现：核心作者和高产机构的研究合作还需加强；研究热点及关键词为“货币政策”“金融监管”“理财产品”“金融危机”“杠杆率”等；研究主题包括影子银行的定义及内涵、影子银行与系统性金融风险的关系、影子银行对货币政策的影响、影子银行与实体经济的关系以及监管对策五个方面。在高质量发展阶段，影子银行研究还要进一步聚焦服务实体经济的重点内容，与金融科技深度融合及探索新价值创造适宜模式。,2023.0
新监管环境下集团财务公司风险管理探析,企业集团财务公司自在我国诞生三十多年以来经历了跨越式发展。在其不断繁荣发展的同时，蕴含的风险问题日益突出，集团主业引发的产业风险向财务公司传递金融风险的可能性加大。2022年10月，原银保监会发布《企业集团财务公司管理办法》，对财务公司监管进行了一次全面升级，体现出避免财务公司过度金融化、强调回归主业和防范风险的导向。本文解读了《企业集团财务公司管理办法》监管精神，分析了新监管环境对财务公司风险管理的影响，拆解集团财务公司风险并提出相应的风险管理措施。,2023.0
区域金融风险空间关联及驱动因素研究,文章基于2018年各省际实证数据构建了区域金融风险空间关联网络，借助社会网络分析法和二次指派程序（QAP）回归方法探讨区域金融风险空间关联特征及其空间传染效应的驱动机制。得出以下结论：（1）从整体网络结构特征来看，我国31个省份金融风险空间关联存在逐渐上升的趋势，网络结构越来越稳定；（2）上海、江苏、北京等省份的中心性相对较高，位于金融风险关联网络中核心地位，西北部分地区在网络中地位相对较低，处于边缘位置；（3）东部沿海等较发达地区为净溢入板块，中部地区为经纪人板块，东北、西北等地区为风险溢出板块；（4）地理临近性、经济发展水平差异、企业部门风险水平差异、家户部门风险水平差异是区域金融风险空间关联的重要驱动因素。,2023.0
恶意透支型信用卡诈骗罪特别从宽于诈骗罪的再认识——以337件不起诉、无罪案件为例,我国刑法理论多从诈骗罪的教义学解读金融诈骗罪，忽略了金融诈骗罪的“金融”属性，进而将金融诈骗罪的“骗”等同于诈骗罪的“骗”。从恶意透支型信用卡诈骗罪的立法、司法演进来看，我国对于恶意透支型信用卡诈骗罪的处罚逐步宽容，没有严格套用诈骗罪的构成要件来理解信用卡诈骗罪。实务中，在现有立法及司法解释的基础之上，进一步缩小了信用卡诈骗罪的适用范围。金融诈骗罪的适用与经济、科技、经营理念等密切相关，而非孤立地考查加害方与被害方之间的“骗与被骗”。尤其是大数据、人工智能、机器学习等先进金融科技在信用卡风险监控中的应用，使商业银行对风险的掌控能力也随之提升，不能动辄将金融风险上升到犯罪的高度，更不能将金融诈骗行为以更重的诈骗罪论处。未来还应结合我国经济、金融的发展及趋势，适时调整包括信用卡诈骗罪在内的金融诈骗罪构成要件及司法上的适用范围，在惩罚犯罪与保障经济、金融发展之间寻求平衡。,2023.0
