Article Title,Abstract,Publication Year
股指期货市场的高频交易与价格发现,根据高频交易的特点，运用交易量和订单簿不平衡变化的极端分布构造了高频交易的代理变量，构建高频交易对价格发现效率影响的回归模型.通过利用2010年4月16日沪深300股指期货上市到2015年9月2日股指期货受限前的毫秒级别高频数据分析发现，高频交易对股指期货的永久价格冲击的影响显著为正，促进了价格发现；同时对瞬时定价误差的影响也显著为正，损害了瞬时定价效率.考察高频交易滞后项对瞬时定价误差的影响，发现显著为负，表明高频交易对瞬时定价误差的纠正具有一定的时滞性.因此建议我国股指期货应该尽快恢复正常交易，可以允许信息驱动型和套利型的高频交易，以提高市场流动性和竞争力；但需要严格限制订单流驱动型的高频交易以减少高频交易的负面影响.,2022
国际基准利率改革的宏观效应研究,"在全球国际基准利率改革的大背景下,美国、英国、欧盟、日本等国家和地区基本完成替代利率的遴选,并稳步推进基准利率改革的进程。国际基准利率改革对各国监管部门、金融机构和市场参与者造成深远的影响。美国在基准利率改革的过程中,不仅在期限利率构建、产品定价等方面发生了巨大变化,而且在重新掌握美元定价权后,美国货币政策传导及其外溢效应等方面面临重塑。本文在分析主要国家和地区替代利率改革最新进展及可能引发风险的基础上,对美元定价权从离岸市场回归在岸市场的宏观效应进行探讨,并对如何构建人民币定价体系进行分析。本文认为,我国应完善基准利率体系的构建,明确人民币定价体系路径的选择,抓紧人民币基准利率体系构建的顶层设计,充分发挥衍生品市场的辅助作用,掌握在岸人民币定价权。",2021
基于机器学习的可转债定价与实证分析研究,"可转换债券作为一种兼具债券和股票特征的金融产品,已成为资本市场重要的融资工具和广大投资者青睐的资产配置工具。由于国内可转债的附加条款及内含期权复杂,常用的Black-Scholes公式严格的前提假设往往造成定价结果偏差较大。经实证发现,以31个可转债因子作为解释变量,通过支持向量回归能很好地拟合可转债价格。",2021
基于深度学习算法的波动率预测研究——以上证50ETF期权为例,"波动率是衍生品定价、金融风险度量和市场恐慌情绪衡量的重要指标,波动率的合理预测对于市场参与者和监管者具有重要的意义。深度学习能够学习金融数据的内在规律,捕获到数据中的非线性关系,降低金融数据中噪音的影响。期权隐含波动率包含了市场对未来波动的预期,具有更好的风险预警能力。本文以深度学习算法为基础,运用上证50ETF期权为研究标的,构建波动率预测模型,实现对波动率的高精度预测。本文拓展了传统机器学习研究方法,利用金融学中滚动窗口的方法,实现了全样本数据的预测,并与传统波动率模型进行比较研究。本文主要结论如下:从实践角度,深度学习模型在波动率预测上显著且稳健地优于传统波动率预测模型,预测精度提高大约200%;从理论角度,深度学习虽然是一个黑箱模型,但是在金融领域上的应用仍然体现出一定的金融学假设与思想,比如渐进独立假设、长期预测精度下降等。",2021
Black-Scholes模型下美式期权定价的神经网络算法,"考虑Black-Scholes模型下的美式看跌期权定价问题.首先,基于Black-Scholes模型,设计一种针对该模型的神经网络算法,并给出美式期权价格的数值近似;其次,通过与传统的二叉树方法对比,证明该算法的有效性.",2021
多维无套利约束的非参数期权定价,基于现有无套利约束的非参数期权定价模型仅考虑单个期限下行权价格的单因素无套利约束的情形，本文将拓展考虑行权期限、标的资产、波动率和无风险利率等多维因素的无套利约束的非参数期权定价模型。为破解多变量约束的非参数回归模型的求解难题，本文首先通过变量变换对多维约束非参数回归模型进行降维，将多维变量变换成单个变量，可同时实现多个期限合约的估计。然后，将带约束的非参数回归模型转化为二次规划优化模型，使用优化工具箱求解。最后，选取上证50ETF期权交易数据对比实证分析的结果表明，考虑多维无套利约束的非参数期权定价模型的定价效果更优。,2023
碳中和背景下气温衍生品定价研究——基于ELM神经网络方法,"气温衍生品是一种用来规避天气风险的新型金融工具,它对能源、农业和旅游业等行业的稳健运行、绿色金融的发展、碳中和目标的实现都具有十分重要的价值。选取我国六个典型城市2009—2018年的日平均气温作为样本数据,利用ELM神经网络模型对气温时间序列进行预测与误差分析,借助蒙特卡洛模拟方法对气温衍生品定价。研究结果表明,ELM神经网络较ARMA模型和BP神经网络气温预测精度有显著提高,可为气温衍生品的定价奠定基础。",2021
基于深度学习算法的行为期权定价,"针对一类考虑了投资者微观结构随机变迁、投资者行为存在羊群效应以及非理性情绪的高维行为资产价格模型,推导出行为期权定价偏微分方程,构建了基于深度学习算法的行为期权定价方法:首先,基于费曼卡兹公式推导出行为期权价格的迭代方程;然后,用神经网络来逼近迭代方程中的期权价格关于标的模型空间变量的梯度函数;最后,通过深度神经网络参数寻优得到期权价格。数值实验表明:相比蒙特卡洛方法,深度学习算法在计算高维标的资产的期权价格时,获得的结果不仅精度更好,而且效率更高;在相同精度要求下,深度学习算法所需要的仿真路径数更少。研究发现:市场中投资者的非理性情绪程度越严重,期权价格越高;股市微观结构调整速度和羊群效应,对不同成熟度市场上期权价格的影响存在异质性:在不成熟市场上,股市微观结构调整速度越快,投资者的羊群效应越严重,期权价格越高;而对于成熟市场,投资者结构回复长期均衡以及羊群效应,均起到稳定期权价格的作用。",2021
有限套利是否影响股价特质性波动率的资产定价效应,"根据经典的资产定价模型,预期股票收益率仅取决于其市场风险水平,股价特质性波动率不具有资产定价效应。但近年的研究发现,股价特质性波动率能负向预测未来股票收益率,这种与经典资产定价理论相违背的现象被称为特质性波动率溢价之谜。有研究认为,有限套利下的错误定价是该资产定价谜团的成因。与发达市场相比,中国股市中特殊的融资融券制度、涨跌停制度和个体投资主导的特殊制度背景特征为从有限套利视角探究股价特质性波动率溢价之谜成因提供了机会。梳理股价特质性波动率资产定价效应存在性及成因的相关研究,并理论分析股价特质性波动率的资产定价效应在中国A股市场的存在性及有限套利因素的影响。以1993年至2019年中国A股上市公司为样本,立足中国A股特殊制度背景构建指标测量有限套利成本,并综合运用相关性分析、单变量资产组合收益率分析、双变量资产组合收益率分析、回归分析等实证研究方法,实证检验股价特质性波动率溢价在中国A股市场的存在性及有限套利对该资产定价异象的解释力。研究结果表明,股价特质性波动率溢价之谜稳健地存在于中国A股市场,表现为个股月内日收益的特质性波动率能显著负向影响下月个股收益率;基于中国特殊制度背景构建的综合有限套利指标对特质性波动率溢价之谜具有显著的解释力,表现为有限套利程度越高的样本中,股价特质性波动率溢价之谜越强,在有限套利程度较低的样本中则较弱。研究结果提供了股价特质性波动率溢价之谜在中国股票市场存在性及其成因的新证据,丰富了有关股价特质性波动溢价之谜的研究,并为研究中国A股市场资产定价异象提供了可借鉴的框架。从实践上看,研究结果为评价中国A股市场的涨跌停制度、融资融券交易制度、股指期货等市场规制的制度效果提供了一定的证据,也为强化投资者教育提供了现实素材。",2021
IPO定价管制与新股质量:基于实物期权的理论模型与实证研究,"文章在已有研究基础上,加入我国特有的发行价格管制因素,构建实物期权模型,得到管制时期企业上市的利润临界值,剖析了定价管制与企业上市决策之间的机理,探究IPO管制对新股质量的影响.采用因子分析法和Logistic回归方法,对模型结论进行实证检验.研究结果表明:定价管制提高了强盈利能力企业等待上市的期权价值和上市临界值,使其更愿意在非管制时期上市,导致定价管制期间""好""的IPO企业数量减少,体现为发行价格管制下上市企业的盈利能力高于非管制时段情形,以及发行价格管制下首批上市企业的整体盈利能力与末批相仿,在市场信息嘈杂时可能转变为""柠檬市场"".这说明,短期内管制政策虽有助于化解过往""三高""现象造成的潜在股市风险,然从长期来看,价格管制政策增加了""好""企业的上市成本,削弱了其上市动机.文章结论为深化资本市场改革,提高上市企业质量提供了重要的理论参考.",2021
商业银行入市是否增强了国债期货市场的价格发现功能,"我国国债期货市场自2013年重启以来,产品种类逐渐丰富,期现货价格高度相关,提升了收益率曲线的市场化程度。然而,商业银行作为我国国债的最大持有者,2020年4月10日才正式进入国债期货市场参与交易,那么这一政策是否会进一步增强国债期货的价格发现功能有待检验。本文选取2019年7月10日至2020年7月10日期间国债期货、现货市场中的价格数据,运用信息份额模型和基于向量自回归模型的格兰杰因果检验,实证研究商业银行进入国债期货市场,是否增强了国债期货市场价格发现功能。研究发现,国债期货价格对国债现货价格有单向引导关系,且二者之间存在长期稳定均衡关系,国债期货的价格发现贡献度要明显比国债现货高,其次商业银行入市明显增强了国债期货的价格发现功能,使得国债期货的定价功能更具有效性。",2021
天气衍生品气温预测模型对比研究,"气温衍生品是天气衍生品交易中最活跃的合约之一,确定合理预测气温动态变化的模型,是气温衍生品开发设计的基础。考虑到气温在时间变化上具有趋势性、季节性和周期性等特点,文中使用了以O-U均值回复过程为基础的Continuous Time Autoregressive Model(CAR)模型、Seasonal Autoregressive Integrated Moving Average (SARIMA)模型和小波神经网络算法,并选择漠河、北京、乌鲁木齐、芜湖、昆明和海口具有地域性代表的城市气温进行拟合,使用无偏绝对百分比误差、绝对百分比误差和平均绝对比例误差检验指标检验了模型的预测精度。研究结果表明,小波神经网络算法在预测6个城市的无偏绝对百分比误差、绝对百分比误差和平均绝对比例误差的值最小;同时,相比CAR模型、SARIMA模型,其预测效果最优。因此,小波神经网络算法能够很好地拟合气温数据的变化,可以为我国气温天气衍生品的定价提供一定的指导。",2021
大豆期货市场定价影响力研究——基于中国、美国、日本三国数据的比较分析,"为准确识别中国、美国、日本三国大豆期货市场间的传导效应,评估三国大豆期货市场的定价影响力,本文将小波阈值降噪和滚动窗口回归方法与GVAR模型相结合,基于静态和时变视角对实证结果进行分析。结果表明:静态视角下的中国、美国、日本三国大豆期货价格之间存在长期均衡关系;动态视角下的三国大豆期货市场的长期稳定关系容易受到重大事件冲击,进而产生协整关系的偏离;在静态和动态视角下,美国大豆期货价格对中国、日本两国的价格均具有显著影响,表现出较强的价格引导力。上述研究对于界定我国大豆期货市场在国际市场的地位和影响力,进一步建立和完善与我国大豆期货市场规模相匹配的体系和制度具有重要意义。",2021
全球LNG贸易定价演变规律与新趋势及相关启示,"天然气对保障我国能源安全、实现2060年""碳中和""意义重大,但是进口LNG定价话语权缺失和高资源成本却给我国天然气稳定供应带来了挑战。为了降低我国进口LNG定价和资源采购成本,在分析全球LNG贸易定价历史演变规律的基础上,系统总结了2020年新签LNG合约的定价趋势,对比了我国LNG进口长协定价模式及其存在的问题。研究结果表明:(1)全球LNG贸易定价机制已向多元化转变,区域特点和""亚洲溢价""问题明显,不同定价机制互为补充;(2)新签LNG长协与油价挂钩回归主导地位,挂钩斜率继续下降,出现动态混合S曲线;(3)我国LNG长协与油价挂钩占比高,尚不具备气—气竞争的市场条件且价格复议周期长。进而对我国LNG进口定价提出以下建议:(1)坚持""短期灵活""和""长期稳定""原则,综合运用气—气竞争、与Brent价格挂钩等多种方式,不能完全与油价脱钩;(2)参照全球新签合约及亚洲已复议合约,坚持市场平价原则,完善价格复议条款,缩短复议期;(3)国家要支持建设天然气交易中心和期货市场,尽快形成国际认可的区域基准价格;(4)提前做好预案,建立风险对冲机制,控制LNG进口资源总体成本。",2021
不同基函数对LSM美式期权定价的影响,"美式期权允许期权持有人在期权到期前的任何时间行权,因而我们无法使用B-S公式为美式期权定价而多采用数值分析分方法对其进行定价.应用最小二乘蒙特卡洛法(LSM)对美式期权进行定价的方法首先由Longstaff和Schwartz于2001年提出.在该方法中,在进行最小二乘回归时,不同基函数的选取会对最终定价结果产生重要影响.本文研究了使用不同正交多项式作为基函数对美式期权定价的影响.",2021
期权定价的波动率模型比较与探索,"选取上证50ETF期权数据,利用信息含量的比较方法,对广义自回归条件异方差(GARCH)模型、BlackScholes(B-S)隐含波动率模型、无模型、异质自回归波动率(HAR-RV)模型和""短期依赖""结合模型的波动率预测能力进行比较.实证结果表明,各模型的信息含量排序为ARMA-GARCH、B-S、HAR-RV、无模型和结合模型.对于单个模型而言,GARCH模型的预测精度相对较低,无模型隐含波动率表现最优,在综合考虑操作复杂程度和预测准确性的条件下HAR-RV模型则是最佳选择,结合模型在提升波动率预测稳定性方面表现较好.",2021
基于三因子模型的沪铜期货定价研究,"基于沪铜的期货价格,构建包含商品现货价格、随机便利收益以及随机波动率的三因子模型,对沪铜期货进行定价研究。使用似无关回归分析(SUR)方法,检验了沪铜现货价格和便利收益具有均值回复的特征,同时检验了库存理论的有效性。利用AR-GARCH模型检验了不同期限的铜期货价格具有随机波动率的特征。最后,提出三因子模型的构建方式,推导得出期货定价公式的解析解,并结合状态空间模型和扩展卡尔曼滤波对模型进行估计。使用2010～2019年的沪铜期货价格进行实证研究,结果表明:铜现货价格、便利收益与随机波动率之间均呈正相关;模型在样本期内拟合效果较好,尤其在价格大幅变动的情况下,三因子模型能够很好地捕捉到波动率的变化。此外,相比于经典的Schwartz双因子模型,本文提出的三因子模型具有更高的拟合精度。",2021
企业利用玉米期现价格联动规避风险的效应分析,"[目的]玉米产业的市场化变革,加大了加工企业价格管控难度,增强企业期现结合转变经营模式的迫切性。期现价格关联的效应性如何,表现为期现价格之间的稳定性、相关性和联动性趋势,对企业实现期现融合经营的效果至关重要。[方法]文章利用ECM模型,选取2017年1月1日至2020年6月1日玉米期现价格日度数据,实证分析市场化条件下玉米期现价格之间的趋势性、波动性和相关性,重点关注期现价格之间的短期波动影响和偏离长期均衡关系后的回归问题。[结果]市场化时代,玉米期现价格走势均呈现""V""型趋势;随着市场化水平的提高,期现价格之间呈现出显著的相关性和联动性,但相关性呈现明显的""非均衡性""。玉米现货价格向期货价格的传递率明显高于期货价格向现货价格的传递率,分别为19.4%和11.5%;对于偏离长期均衡关系后的回调,现货价格回调率也明显高于期货价格,分别为3.08%和0.06%,且在5%的置信度下期货价格的回调率不具有显著性。[结论]无论短期波动还是长期回调,玉米期现价格之间均存在较强的联动性,加工企业可以利用期货价格发现功能管理现货价格经营风险。但这种联动性是非均衡的,有待于进一步加强,建议进一步优化期货交割机制和期现定价机制,加强企业经营管理模式转变,坚持期现融合发展,不断提高抗风险能力。",2021
基于T-S模糊神经网络模型求解Black-Scholes方程,"Black-Scholes方程可以对期权进行定价,但方程的求解一直是难点问题。基于此提出了采用T-S模糊神经网络模型求解Black-Scholes方程的方法,利用欧式看涨期权定价公式生成训练样本数据,定义误差函数,并给出了T-S模糊神经网络模型求解方程的框架。数值实例结果验证了该方法的有效性。",2021
中国股市期权波动率微笑特征的实证分析,"波动率微笑现象显示了期权隐含波动率和执行价格之间的关系.在理想的完全符合Black-Scholes期权定价模型假设的情况下,期权隐含波动率关于执行价格应该是一条水平线.然而,在实证分析中,对隐含波动率和执行价格进行拟合并绘制曲线,会产生一个倾斜或微笑形状的曲线,证明Black-Scholes期权定价模型存在一定的缺陷.本文从Black-Scholes期权定价模型和回归分析出发,尝试用不同的函数形式(对数函数、二次函数和三角函数)拟合波动率的解析表达式并绘制图形,最终以调整的可决系数最大为最优.首先拟合截面数据,对一固定的时间期限拟合出波动率关于执行价格的解析表达式以及波动率微笑曲线,然后将不同时间期限的波动率微笑曲线排列成时间序列,拟合面板数据,即波动率微笑曲面.然而由于面板数据的复杂性,该模型的拟合优度相对于截面数据有所降低,但是在考虑了期限与执行价格对隐含波动率的交互影响后,面板数据模型调整的可决系数显著增大,拟合优度得到提高.",2021
国际原油上涨对我国物价的影响——基于向量自回归模型分析,"作为原油进口大国,中国的物价水平在一定程度上受原油上涨影响。本文在研究原油价格上涨对我国物价影响传导机制的基础上,通过向量自回归模型分析国际原油上涨对我国物价的影响程度,发现国际主要原油价格对我国物价水平的影响程度维持在6%左右。建议优化能源结构、完善石油定价体系、优化期货市场,为原油市场的健康发展提出借鉴参考。",2021
一种混合建模方法及其在ETF期权定价中的应用,"科学合理的交易型开放式指数基金(ETF)期权定价有利于充分发挥其风险对冲功能,也是一个需要准确掌握市场规律并兼顾经济学意义的复杂建模过程。本文提出了一种新的混合建模方法,将嵌套长短时记忆神经网络模型(NLSTM)与Heston模型结合,实现ETF期权定价偏差的动态修正,并基于华夏上证50ETF、嘉实沪深300ETF和华泰柏瑞沪深300ETF的高频期权数据,实验验证了所提方法的有效性。研究结果表明,不同类型ETF期权价格的波动特征差异显著,无论是基于BS定价模型还是Heston定价模型都难以准确刻画ETF期权价格的复杂变化规律。通过将NLSTM神经网络模型与Heston模型结合,能够有效地捕捉不同类型ETF期权的动态变化规律,从而提升ETF期权定价的准确性。",2020
如何科学评估新三板企业实物期权价值——基于期权定价理论与模糊层次分析模型,"针对新三板企业估值偏差大、实物期权价值影响因素缺乏评级标准与实操方法,以及传统模糊层次分析模型应用局限性的问题,本文基于2013—2018年的新三板企业数据,借鉴实物期权与模糊理论,构建改进型模糊层次分析模型。研究结果表明,运用该模型,可甄别出企业期权价值影响因素,界定因素权重排序,验证研究假设的合理性与回归结果的稳健性。研究还发现,新三板企业的技术创新、盈利能力、成长性,以及机构投资者中VC/PE和基金资管参股,对实物期权价值具有正向影响;而违规行为以及机构投资者中异质性企业法人参股,则对期权价值产生负向作用。本文研究对解决模糊层次分析模型主观判断的偏差问题,拓宽实物期权价值的研究思路,进而探寻出优质潜力企业,具有重要的现实意义。同时也为投资者与经营者量化评估财务与非财务因素对企业期权价值的影响作用与程度,挖掘出有利因素与潜在风险,提供了有效的分析工具。",2020
铁矿石主流定价工具的比较研究——兼析铁矿石定价机制的演进发展,"中国是铁矿资源需求大国,对外依存度高。然而,铁矿石的定价主导权掌握在国外供给方手中。本文通过对铁矿石定价机制演进发展过程的梳理,选取了普氏指数、中国铁矿石价格指数、大连商品交易所铁矿石期货、新加坡商品交易所铁矿石期货四个主流定价工具以及现货价格,运用向量自回归模型进行定量的对比分析,得出了指数定价仍是最重要的定价工具等结论。据此,提出了推行铁矿石定价工具多元化等建议。",2020
ⅤⅨ期权定价——基于随机参数的仿射调和稳态模型,"考虑ⅤⅨ时间序列均值回复、尖峰厚尾、有偏、非对称跳与波动率聚类的特征,本文源于日历时间与内在时间的视角,构建了基于随机参数的仿射调和稳态模型.同时应用ⅤⅨ时序过程的特征函数、等价无穷小与概率论方法,求出期权定价最简表达式.基于该类模型与期权定价方法,可以快速地进行ⅤⅨ期权定价模型的参数估计与定价预测.较之前沿的带随机参数的跳过程的CIR定价模型与FFT期权定价方法,具有快而精准的特征.较之一般的仿射跳模型,不仅能较好地刻画ⅤⅨ时序中的尖峰厚尾、有偏与非对称跳等特征,而且具有较好的经济解释与可行性的优势.该研究不仅丰富了衍生品定价理论,也为投资者进行风险规避与衍生品定价提供一些参考.",2020
基于复杂性竞争扰动的铁路货运期权定价模型,"针对铁路货运市场特征,利用二叉树刻画运输价格形成过程,引入带有不同运输方式复杂博弈机制的竞争因子,建立铁路货运期权定价模型;首先通过分析铁路局与客户群体利润函数的一阶条件,得到考虑分担率的最优期权执行价格;其次基于双层规划方法构建合约期内不同运输方式的价格竞争过程,在下层规划中采用累积前景理论与多主体强化学习机制刻画客户企业群体的复杂决策;通过数值仿真,分析了引入竞争因子后的运输期权价格变化与客户企业理性特征对各项价格的影响机理;研究发现:1)复杂竞争因子对铁路货运价格,期权执行价格及期权价值产生了明显扰动;2)客户企业的理性特征与最优期权执行价格及期权价值之间具有显著的变化规律,数值分析结果较好地验证了理论分析.",2020
单指标非参数期权定价——改进的非参数定价方法,"本文建立一种改进的非参数期权定价模型,称为单指标非参数期权定价模型。相比现有非参数回归期权定价模型是期权价格关于各个因素的多元回归函数,本模型通过变量变换把期权价格多个因素指标转换为一个综合变量——单指标,得到期权价格关于单指标的一元非参数回归方程。改进的模型实现了多元非参数期权定价模型的降维和简化了模型计算;还通过多个期限期权的单指标组合解决了非参数估计的样本数量问题;以及通过期限平滑解决了现有非参数定价模型中的日历效应问题。选取上证50ETF期权数据实证分析表明,无论是样本内的估计结果还是样本外的预测结果都比传统的Black-Scholes模型、半参数Black-Scholes模型和多元非参数回归期权定价模型估计效果有提高。",2020
大额资产清仓的自动化交易策略,"市场的机构投资者经常需要清仓手中持有的大额资产,因此清仓的交易策略成为了关心的问题.以工商银行的股票为例,给出适用于计算机执行的自动化清仓策略.首先将高频的工商银行股票历史数据在每个交易日分别划分出48个交易期,将问题简化为处理每个交易日交易期的数据.在此基础上,综合考虑用神经网络模拟预测清仓时股票价格随时间下降的风险和用信息流理论模型衡量的价格冲击和交易时刻,并通过优化模型得到清仓持续的交易日天数.此后,再制定出每个交易日的具体自动化交易策略.在制定日内交易策略时,首先用神经网络对交易时刻做出预测,然后综合考虑使用VWAP预测出的交易量和通过Kalman滤波方法修正过的期权定价公式预测出的各时刻股票的初始价格,最终给出详细的交易策略及交易的成本.",2020
基于机器学习的钢铁现货价格模型,"自钢铁业""寒冬季""以来,各大钢厂都在探索新的业务与销售模式,伴随着传统期货-以销定产模式的疲软,现货交易-电商竞价销售模式变得越来越重要。近几年,随着B钢厂的大型重组和传统期货销售的疲软,现货销售资源在短时间内从不到100万t超过了350万t。然而B钢厂的现货定价机制仍然沿用了20年前基于人工专家经验沉淀、更新的价格模型。虽然专家经验计算价格底价的方式可以借助竞价机制补足额外的溢价空间,但在目前普遍存在竞价""不充分""的电商销售环境下,如何将竞价底价计算更贴近实际市场行情,避免因竞价底价过低造成的损失,是一个很重要的研究课题。",2020
基于CIR模型下的回望期权定价,"本文假设房价变化符合几何布朗运动,利用强解定理、风险中性定理等得出了基于CIR随机利率下的浮动执行价格回望看涨期权定价模型;接着根据伊藤积分的性质,利用Gisanov定理,在房价是快速均值回归假设的过程下,将期权价格C写成展开形式,通过奇异摄动方法,求出基于CIR随机房价波动率下的浮动执行价格回望看跌期权的定价模型。",2020
“保险+期货”模式价格保险定价研究——以玉米为例,"""保险+期货""模式是当前农业保险转型升级的重大利器,对于我国农业供给侧结构性改革具有重大意义。为此,本文对""保险+期货""模式核心问题——价格保险定价展开研究。首先,实地调研了受农户欢迎的欧亚、美式、美亚、蝶式和障碍等期权类型的6种价格保险,结合我国农产品期货特征和""保险+期货""模式试点经验,解析了价格保险设计原则、定价思路和适用性,丰富了我国""保险+期货""模式价格保险产品谱系和定价理论。其次,借助含季节性和均值回归特征的随机方程(SMRS)拟合农产品期货价格,构建了基于延期式场外复制期货期权的""保险+期货""模式6种价格保险定价模型,并给出了最大似然法求解拟合参数、对偶变量蒙特卡罗法模拟厘定单位保费的步骤,解决了期货价格拟合和保险定价方法契合不够的问题。最后,对玉米""保险+期货""模式价格保险案例进行了分析,计算得出""保险+期货""模式6种价格保险单位保费,并对比不同的目标价格和波动率情形下的单位保费差异,结果表明:目标价格接近保险合同签订时点期货价格、定价波动率偏保守的欧亚期权保险和美亚期权保险的性价比高、更适合农户。",2020
金融粗糙随机波动率模型参数校准方法分析综述,"金融粗糙随机波动率模型作为当下刻画金融市场价格波动率较为准确的模型,对金融衍生品定价、预测有重要的作用。目前国内外不少学者对金融随机波动率模型的校准方法进行拓展研究,主要分为两类:第一类是传统校准方法,主要分为:极大似然估计、广义矩估计和马尔可夫链蒙特卡洛方法;第二类是神经网络校准方法。此外,总结了粗糙随机波动率模型校准方法的未来的研究趋势。",2020
快速均值回归随机波动率模型参数估计及应用,"基于快速均值回归随机波动率模型,研究双限期权的定价问题,同时推导了考虑均值回归随机波动率的双限期权的定价公式。根据金融市场中SPDR S&P 500 ETF期权的隐含波动率数据和标的资产的历史收益数据,对快速均值回归随机波动率模型中的两个重要参数进行估计。利用估计得到的参数以及定价公式,对双限期权价格做了数值模拟。数值模拟结果发现,考虑了随机波动率之后双限期权的价格在标的资产价格偏高的时候会小于基于常数波动率模型的期权价格。",2020
夜盘交易与中国铁矿石期货国际定价能力探讨,"夜盘交易是试图提高中国铁矿石期货国际定价能力的重要举措。基于溢出指数模型,本文计算了中国铁矿石期货的国际定价能力,并采用回归模型实证研究了夜盘交易的实施和交易时间调整对中国铁矿石期货国际定价能力的影响。研究发现:第一,夜盘交易显著降低了中国铁矿石期货的国际定价能力;第二,缩短夜盘交易时间进一步恶化了中国铁矿石期货的国际定价能力;第三,引入境外投资者、控制期货市场的投机程度和波动率、及促进期货市场成交量增加均有利于提高中国铁矿石期货的国际定价能力。",2020
基于技术和市场双重约束的新药研发项目资产评估,"新药研发面临各种技术失败的可能,以及市场的不确定性,这使得传统的评估方法较为困难。未来以新药研发项目为资产的收购项目会越来越多。资本市场也需要更合适的评估方法,来认识创新型医药企业。本研究主要以F公司拟收购的新药研发项目评估为例,综合决策树法和二项树期权定价法思路,考虑如何在技术和市场双重约束的情况下,重点关注实物期权的价值,对此类资产进行评估。敏感性分析表明,随着风险提高,期权的价值在评估结论中的占比逐渐上升,公司的选择权更具有价值。",2020
基于神经网络对上证50ETF期权定价研究,"深度学习在金融领域被广泛关注,期权定价问题也成为研究的热点。基于LSTM神经网络对上证50ETF期权进行期权定价预测,并与B-S期权定价模型和BP神经网络比较,LSTM神经网络的预测误差更小。该文经实证分析发现:模型对看涨期权的预测效果要优于看跌期权,LSTM神经网络预测效果更好。",2020
基于函数型主成分分析的温度建模研究,"气温衍生品定价中的重要一环是建立温度模型,以郑州的温度预测曲线数据为例,根据分析目的构造函数型数据,然后对函数化的数据进行函数型主成分分析.得到驱动温度未来变化的主要因素是历史信息和前瞻性信息,从而为建立的双因子模型提供理论和实证支撑.",2019
动力煤期货价格功能实证及基差交易研究,"本报告使用协整分析的方法检验了动力煤期货市场价格发现功能,并从实际应用出发提出了基于预测精度的价格发现效率评价指标,实证分析了动力煤期货价格发现的效率。针对现货市场中长协和现货双轨并行的情况,分别探讨了将动力煤期货应用于这两个市场的方式方法,并提出政策建议。研究表明,动力煤期货价格的变动领先于现货,具有价格发现功能。从价格发现效率看,分析得出六种预测方法的发现效率在45%～87%,动力煤期货为59%。在应用动力煤期货参与定价的可行性方面,通过拟合回归方式计算得出,以当月最后5个交易日期货结算价的线性加权移动平均值为基础构建的期货价格指数,纳入现有月度长协定价机制后,拟合优度能从0. 9981提高到0. 9984,可在一定程度上提高月度价格的市场适应性。期货价格与现货交易结合的最佳模式是基差交易,目前动力煤期现货市场已经具备开展基差交易的基本条件,应借鉴成熟市场的经验推动基差交易的普及。",2019
PCA-ARMA-EGARCH气温预测模型及实证分析,气温预测一直是气温衍生品精确定价的难点及关键点.为有效捕捉气温变化的缓慢衰减过程及其波动率的非对称动态特征，本文在ARMA-EGARCH模型的基础上构建一个PCA-ARMA-EGARCH气温预测模型.该模型融入众多与每日平均气温有联动作用的其他气象因子信息，能进一步提高模型拟合及预测精度.我们以中国杭州市为例进行实证分析，比较气温残差服从不同分布(正态分布、t分布与GED分布)时对预测模型精度的影响.结果表明PCA-ARMA-EGARCH模型与已有模型相比有更好的拟合及预测效果.杭州市每日平均气温缓慢衰减特征明显，气温波动率具有非对称性，即高温热浪对气温冲击的影响程度远大于强冷空气.气温残差服从GED分布，具有尖峰、厚尾特征，已有研究中正态分布假设可能低估风险的发生.论文结果可为杭州市高温风险管理提供依据.,2019
强混合样本下线性模型的经验似然推断(英文),"相依样本在现实中普遍存在,强混合结构是许多常见的混合结构中最弱的一种相依结构,被广泛地应用到金融资产的期权定价等众多领域.本文利用分组经验似然方法构造了强混合误差情形线性模型回归系数的经验似然置信域,由此可对回归系数进行估计和检验,我们还通过模拟研究了本文提出的方法的有限样本性质.",2019
考虑跳跃波动与符号跳跃的50ETF期权定价研究,"标的资产的波动率是期权定价的核心参数。利用高频数据计算已实现波动并进一步区分为连续波动和跳跃波动。对连续波动构建带抛物型杠杆的异质自回归伽马模型,并进一步引入符号跳跃以改进波动预测。用复合泊松过程建模跳跃波动,其中随机跳跃大小服从伽马分布。对参数估计值进行从真实测度到风险中性测度的转换,进而实现蒙特卡洛模拟法的期权定价。采用50ETF期权上市起至2017年6月30日合约数据的实证表明,在期权价格均方根误差和隐含波动率均方根误差指标下,基于高频数据的模型较GARCH模型的定价误差更小,考虑跳跃波动可以提升期权定价能力。进一步地,同时考虑跳跃波动和符号跳跃则可以获得最佳的期权定价表现。",2019
